project_id,snapshot_id,project_name,sector,ministry,implementing_agency,state,contract_type,terrain_type,original_cost_cr,revised_cost_cr,expenditure_cr,physical_progress_pct,financial_progress_pct,original_start_date,original_completion_date,revised_completion_date,as_of_date,actual_completion_date,final_cost_cr,target_delay_months,target_is_delayed,target_cost_overrun_pct,target_is_cost_overrun
PRJ-SYN-0025,SNAP-PRJ-SYN-0025-Q1,Freight Corridor Feeder Line 99,Railways,Ministry of Railways (MoR),CORE,Bihar,EPC,Urban Dense,977.57,977.57,313.02,33.14,32.02,2023-12-16,2029-10-15,2029-10-15,2025-12-30,2029-12-30,1024.2,2.5,0,4.77,0
PRJ-SYN-0025,SNAP-PRJ-SYN-0025-Q2,Freight Corridor Feeder Line 99,Railways,Ministry of Railways (MoR),CORE,Bihar,EPC,Urban Dense,977.57,977.57,455.65,45.45,46.61,2023-12-16,2029-10-15,2029-12-03,2026-11-15,2029-12-30,1024.2,2.5,0,4.77,0
PRJ-SYN-0026,SNAP-PRJ-SYN-0026-Q1,Uttarakhand Metro Line 50 Underground Section,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Bangalore Metro Rail Corp (BMRCL),Uttarakhand,HAM,Hilly/Mountainous,14283.7,14617.02,1052.43,5.0,7.2,2018-10-16,2023-12-16,2024-06-05,2019-10-28,2028-07-22,18327.42,55.2,1,28.31,1
PRJ-SYN-0026,SNAP-PRJ-SYN-0026-Q2,Uttarakhand Metro Line 50 Underground Section,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Bangalore Metro Rail Corp (BMRCL),Uttarakhand,HAM,Hilly/Mountainous,14283.7,14283.7,1969.72,5.0,13.79,2018-10-16,2023-12-16,2024-11-10,2020-08-06,2028-07-22,18327.42,55.2,1,28.31,1
PRJ-SYN-0026,SNAP-PRJ-SYN-0026-Q3,Uttarakhand Metro Line 50 Underground Section,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Bangalore Metro Rail Corp (BMRCL),Uttarakhand,HAM,Hilly/Mountainous,14283.7,15813.19,3872.65,17.12,24.49,2018-10-16,2023-12-16,2025-05-21,2021-05-16,2028-07-22,18327.42,55.2,1,28.31,1
PRJ-SYN-0026,SNAP-PRJ-SYN-0026-Q4,Uttarakhand Metro Line 50 Underground Section,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Bangalore Metro Rail Corp (BMRCL),Uttarakhand,HAM,Hilly/Mountainous,14283.7,16776.26,8425.04,41.76,50.22,2018-10-16,2023-12-16,2023-12-16,2022-12-03,2028-07-22,18327.42,55.2,1,28.31,1
PRJ-SYN-0027,SNAP-PRJ-SYN-0027-Q1,High-Speed Rail Corridor Link 86,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Gujarat,EPC,Plains,395.01,395.01,127.67,33.76,32.32,2023-04-13,2026-02-10,2026-04-21,2024-04-09,2026-02-28,397.66,0.6,0,0.67,0
PRJ-SYN-0027,SNAP-PRJ-SYN-0027-Q2,High-Speed Rail Corridor Link 86,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Gujarat,EPC,Plains,395.01,395.01,311.35,80.81,78.82,2023-04-13,2026-02-10,2026-02-10,2025-07-18,2026-02-28,397.66,0.6,0,0.67,0
PRJ-SYN-0028,SNAP-PRJ-SYN-0028-Q1,Himachal Pradesh Pumped Storage Hydro Project Phase I,Power & Renewable Energy,Ministry of Power / MNRE,NTPC Limited,Himachal Pradesh,EPC,Plains,1283.44,1283.44,664.44,52.25,51.77,2022-06-09,2027-08-09,2027-08-09,2025-01-07,2027-09-17,1305.26,1.3,0,1.7,0
PRJ-SYN-0028,SNAP-PRJ-SYN-0028-Q2,Himachal Pradesh Pumped Storage Hydro Project Phase I,Power & Renewable Energy,Ministry of Power / MNRE,NTPC Limited,Himachal Pradesh,EPC,Plains,1283.44,1283.44,1145.86,87.71,89.28,2022-06-09,2027-08-09,2027-10-24,2027-02-01,2027-09-17,1305.26,1.3,0,1.7,0
PRJ-SYN-0029,SNAP-PRJ-SYN-0029-Q1,Rajasthan Economic Corridor Pkg 26,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Rajasthan,EPC,Plains,176.9,176.9,28.92,18.78,16.35,2023-05-15,2026-05-14,2026-05-14,2023-12-20,2026-06-13,177.41,1.0,0,0.29,0
PRJ-SYN-0029,SNAP-PRJ-SYN-0029-Q2,Rajasthan Economic Corridor Pkg 26,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Rajasthan,EPC,Plains,176.9,176.9,117.32,63.19,66.32,2023-05-15,2026-05-14,2026-05-14,2025-04-26,2026-06-13,177.41,1.0,0,0.29,0
PRJ-SYN-0029,SNAP-PRJ-SYN-0029-Q3,Rajasthan Economic Corridor Pkg 26,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Rajasthan,EPC,Plains,176.9,176.9,165.44,92.28,93.52,2023-05-15,2026-05-14,2026-05-14,2026-01-25,2026-06-13,177.41,1.0,0,0.29,0
PRJ-SYN-0030,SNAP-PRJ-SYN-0030-Q1,Deep Draft Container Terminal Berth 74,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Himachal Pradesh,BOT,Plains,1136.58,1218.67,470.28,28.64,38.59,2019-06-03,2022-02-01,2022-09-24,2020-10-02,2023-06-27,1419.59,16.8,1,24.9,1
PRJ-SYN-0030,SNAP-PRJ-SYN-0030-Q2,Deep Draft Container Terminal Berth 74,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Himachal Pradesh,BOT,Plains,1136.58,1342.57,1047.07,69.34,77.99,2019-06-03,2022-02-01,2022-02-01,2021-10-26,2023-06-27,1419.59,16.8,1,24.9,1
PRJ-SYN-0031,SNAP-PRJ-SYN-0031-Q1,Himachal Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Himachal Pradesh,EPC,Plains,230.93,230.93,49.51,20.98,21.44,2018-11-27,2023-06-28,2023-06-28,2019-10-27,2023-07-19,234.16,0.7,0,1.4,0
PRJ-SYN-0031,SNAP-PRJ-SYN-0031-Q2,Himachal Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Himachal Pradesh,EPC,Plains,230.93,241.92,89.41,34.34,36.96,2018-11-27,2023-06-28,2023-06-28,2020-07-04,2023-07-19,234.16,0.7,0,1.4,0
PRJ-SYN-0031,SNAP-PRJ-SYN-0031-Q3,Himachal Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Himachal Pradesh,EPC,Plains,230.93,230.93,119.0,47.38,51.53,2018-11-27,2023-06-28,2023-06-28,2021-03-13,2023-07-19,234.16,0.7,0,1.4,0
PRJ-SYN-0031,SNAP-PRJ-SYN-0031-Q4,Himachal Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Himachal Pradesh,EPC,Plains,230.93,230.93,159.0,63.8,68.85,2018-11-27,2023-06-28,2023-08-21,2021-11-19,2023-07-19,234.16,0.7,0,1.4,0
PRJ-SYN-0032,SNAP-PRJ-SYN-0032-Q1,Odisha Express Highway Corridor Phase II,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Odisha,EPC,Hilly/Mountainous,1381.72,1462.5,218.94,5.0,14.97,2022-04-23,2025-02-20,2025-02-20,2023-04-20,2027-08-12,1825.39,29.7,1,32.11,1
PRJ-SYN-0032,SNAP-PRJ-SYN-0032-Q2,Odisha Express Highway Corridor Phase II,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Odisha,EPC,Hilly/Mountainous,1381.72,1546.07,329.62,12.12,21.32,2022-04-23,2025-02-20,2025-12-22,2023-09-22,2027-08-12,1825.39,29.7,1,32.11,1
PRJ-SYN-0032,SNAP-PRJ-SYN-0032-Q3,Odisha Express Highway Corridor Phase II,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Odisha,EPC,Hilly/Mountainous,1381.72,1590.56,603.78,26.88,37.96,2022-04-23,2025-02-20,2026-10-18,2024-02-24,2027-08-12,1825.39,29.7,1,32.11,1
PRJ-SYN-0033,SNAP-PRJ-SYN-0033-Q1,Rajasthan Express Highway Corridor Phase I,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Rajasthan,HAM,Hilly/Mountainous,565.88,565.88,72.21,5.0,12.76,2020-01-01,2022-10-01,2024-03-31,2020-12-17,2027-12-10,862.12,62.3,1,52.35,1
PRJ-SYN-0033,SNAP-PRJ-SYN-0033-Q2,Rajasthan Express Highway Corridor Phase I,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Rajasthan,HAM,Hilly/Mountainous,565.88,565.88,95.35,5.0,16.85,2020-01-01,2022-10-01,2025-04-04,2021-05-17,2027-12-10,862.12,62.3,1,52.35,1
PRJ-SYN-0033,SNAP-PRJ-SYN-0033-Q3,Rajasthan Express Highway Corridor Phase I,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Rajasthan,HAM,Hilly/Mountainous,565.88,805.26,199.79,14.11,24.81,2020-01-01,2022-10-01,2025-11-05,2022-06-22,2027-12-10,862.12,62.3,1,52.35,1
PRJ-SYN-0034,SNAP-PRJ-SYN-0034-Q1,Border Road Strategic Connectivity Link 81,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Assam,EPC,Plains,1933.37,1933.37,481.02,23.81,24.88,2018-02-23,2020-04-24,2020-04-24,2018-07-31,2020-04-24,1949.8,0.0,0,0.85,0
PRJ-SYN-0034,SNAP-PRJ-SYN-0034-Q2,Border Road Strategic Connectivity Link 81,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Assam,EPC,Plains,1933.37,1933.37,1465.69,77.54,75.81,2018-02-23,2020-04-24,2020-04-24,2019-11-18,2020-04-24,1949.8,0.0,0,0.85,0
PRJ-SYN-0035,SNAP-PRJ-SYN-0035-Q1,High-Speed Rail Corridor Link 26,Railways,Ministry of Railways (MoR),IRCON International,Kerala,EPC,Hilly/Mountainous,590.57,590.57,238.12,42.72,40.32,2020-06-26,2023-05-27,2023-05-27,2021-07-03,2023-07-26,610.35,2.0,0,3.35,0
PRJ-SYN-0035,SNAP-PRJ-SYN-0035-Q2,High-Speed Rail Corridor Link 26,Railways,Ministry of Railways (MoR),IRCON International,Kerala,EPC,Hilly/Mountainous,590.57,590.57,326.35,50.18,55.26,2020-06-26,2023-05-27,2023-05-27,2021-12-10,2023-07-26,610.35,2.0,0,3.35,0
PRJ-SYN-0036,SNAP-PRJ-SYN-0036-Q1,NH-55 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Andhra Pradesh,HAM,Plains,713.74,713.74,135.82,20.63,19.03,2022-07-20,2026-04-19,2026-04-19,2023-04-19,2026-08-03,746.71,3.5,1,4.62,0
PRJ-SYN-0036,SNAP-PRJ-SYN-0036-Q2,NH-55 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Andhra Pradesh,HAM,Plains,713.74,713.74,222.62,25.67,31.19,2022-07-20,2026-04-19,2026-05-18,2023-11-11,2026-08-03,746.71,3.5,1,4.62,0
PRJ-SYN-0036,SNAP-PRJ-SYN-0036-Q3,NH-55 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Andhra Pradesh,HAM,Plains,713.74,713.74,529.67,75.8,74.21,2022-07-20,2026-04-19,2026-06-12,2025-07-19,2026-08-03,746.71,3.5,1,4.62,0
PRJ-SYN-0036,SNAP-PRJ-SYN-0036-Q4,NH-55 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Andhra Pradesh,HAM,Plains,713.74,713.74,611.53,86.68,85.68,2022-07-20,2026-04-19,2026-06-19,2025-12-03,2026-08-03,746.71,3.5,1,4.62,0
PRJ-SYN-0037,SNAP-PRJ-SYN-0037-Q1,Assam Express Highway Corridor Phase II,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Assam,EPC,Hilly/Mountainous,654.84,711.58,134.7,14.88,18.93,2023-12-26,2026-10-25,2027-03-01,2024-12-22,2028-08-03,887.9,21.3,1,35.59,1
PRJ-SYN-0037,SNAP-PRJ-SYN-0037-Q2,Assam Express Highway Corridor Phase II,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Assam,EPC,Hilly/Mountainous,654.84,723.07,188.0,21.92,26.0,2023-12-26,2026-10-25,2027-06-24,2025-05-26,2028-08-03,887.9,21.3,1,35.59,1
PRJ-SYN-0038,SNAP-PRJ-SYN-0038-Q1,Himachal Pradesh Port Modernization & Coastal Connectivity,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Himachal Pradesh,EPC,Plains,2842.99,2842.99,189.34,7.01,6.66,2019-08-12,2022-07-12,2022-07-12,2020-03-12,2023-01-07,3023.24,5.9,1,6.34,0
PRJ-SYN-0038,SNAP-PRJ-SYN-0038-Q2,Himachal Pradesh Port Modernization & Coastal Connectivity,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Himachal Pradesh,EPC,Plains,2842.99,2842.99,898.67,33.35,31.61,2019-08-12,2022-07-12,2022-09-05,2020-08-18,2023-01-07,3023.24,5.9,1,6.34,0
PRJ-SYN-0038,SNAP-PRJ-SYN-0038-Q3,Himachal Pradesh Port Modernization & Coastal Connectivity,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Himachal Pradesh,EPC,Plains,2842.99,2842.99,2258.76,82.25,79.45,2019-08-12,2022-07-12,2022-12-11,2022-03-27,2023-01-07,3023.24,5.9,1,6.34,0
PRJ-SYN-0039,SNAP-PRJ-SYN-0039-Q1,NH-52 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Uttar Pradesh,Item Rate,Coastal,3015.26,3015.26,474.3,17.67,15.73,2018-05-12,2021-06-11,2021-06-11,2018-12-23,2021-06-23,3128.63,0.4,0,3.76,0
PRJ-SYN-0039,SNAP-PRJ-SYN-0039-Q2,NH-52 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Uttar Pradesh,Item Rate,Coastal,3015.26,3015.26,1823.93,56.02,60.49,2018-05-12,2021-06-11,2021-07-21,2019-11-26,2021-06-23,3128.63,0.4,0,3.76,0
PRJ-SYN-0039,SNAP-PRJ-SYN-0039-Q3,NH-52 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Uttar Pradesh,Item Rate,Coastal,3015.26,3015.26,2178.53,67.15,72.25,2018-05-12,2021-06-11,2021-06-11,2020-05-13,2021-06-23,3128.63,0.4,0,3.76,0
PRJ-SYN-0039,SNAP-PRJ-SYN-0039-Q4,NH-52 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Uttar Pradesh,Item Rate,Coastal,3015.26,3015.26,2520.15,85.0,83.58,2018-05-12,2021-06-11,2021-06-11,2020-10-28,2021-06-23,3128.63,0.4,0,3.76,0
PRJ-SYN-0040,SNAP-PRJ-SYN-0040-Q1,Freight Corridor Feeder Line 84,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Andhra Pradesh,EPC,Plains,5518.2,5518.2,2661.43,47.73,48.23,2018-02-20,2023-06-22,2023-06-22,2020-10-21,2023-08-06,5549.1,1.5,0,0.56,0
PRJ-SYN-0040,SNAP-PRJ-SYN-0040-Q2,Freight Corridor Feeder Line 84,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Andhra Pradesh,EPC,Plains,5518.2,5518.2,3541.03,62.07,64.17,2018-02-20,2023-06-22,2023-06-22,2021-08-09,2023-08-06,5549.1,1.5,0,0.56,0
PRJ-SYN-0040,SNAP-PRJ-SYN-0040-Q3,Freight Corridor Feeder Line 84,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Andhra Pradesh,EPC,Plains,5518.2,5518.2,5440.39,93.16,98.59,2018-02-20,2023-06-22,2023-06-22,2022-12-09,2023-08-06,5549.1,1.5,0,0.56,0
PRJ-SYN-0041,SNAP-PRJ-SYN-0041-Q1,Gujarat Express Highway Corridor Phase IV,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Gujarat,HAM,Plains,8991.87,8991.87,2077.12,19.9,23.1,2020-01-23,2023-04-24,2023-04-24,2020-09-16,2023-05-27,9257.13,1.1,0,2.95,0
PRJ-SYN-0041,SNAP-PRJ-SYN-0041-Q2,Gujarat Express Highway Corridor Phase IV,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Gujarat,HAM,Plains,8991.87,8991.87,4017.57,40.31,44.68,2020-01-23,2023-04-24,2023-04-24,2021-03-13,2023-05-27,9257.13,1.1,0,2.95,0
PRJ-SYN-0041,SNAP-PRJ-SYN-0041-Q3,Gujarat Express Highway Corridor Phase IV,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Gujarat,HAM,Plains,8991.87,9411.72,7728.9,81.87,82.12,2020-01-23,2023-04-24,2023-08-04,2022-08-29,2023-05-27,9257.13,1.1,0,2.95,0
PRJ-SYN-0042,SNAP-PRJ-SYN-0042-Q1,Uttar Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),IRCON International,Uttar Pradesh,HAM,Urban Dense,321.42,321.42,168.71,53.24,52.49,2022-06-22,2026-05-22,2026-05-22,2024-06-06,2026-07-21,344.85,2.0,0,7.29,0
PRJ-SYN-0042,SNAP-PRJ-SYN-0042-Q2,Uttar Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),IRCON International,Uttar Pradesh,HAM,Urban Dense,321.42,321.42,288.54,92.46,89.77,2022-06-22,2026-05-22,2026-05-22,2025-12-30,2026-07-21,344.85,2.0,0,7.29,0
PRJ-SYN-0043,SNAP-PRJ-SYN-0043-Q1,Liquid Cargo Jetty & Breakwater Expansion,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Syama Prasad Mookerjee Port,Telangana,BOT,Plains,1104.42,1104.42,442.1,37.66,40.03,2023-05-18,2026-05-17,2026-06-22,2024-06-04,2026-06-01,1153.57,0.5,0,4.45,0
PRJ-SYN-0043,SNAP-PRJ-SYN-0043-Q2,Liquid Cargo Jetty & Breakwater Expansion,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Syama Prasad Mookerjee Port,Telangana,BOT,Plains,1104.42,1129.39,738.51,61.87,65.39,2023-05-18,2026-05-17,2026-05-17,2025-04-29,2026-06-01,1153.57,0.5,0,4.45,0
PRJ-SYN-0044,SNAP-PRJ-SYN-0044-Q1,Karnataka Pumped Storage Hydro Project Phase II,Power & Renewable Energy,Ministry of Power / MNRE,SJVN Limited,Karnataka,HAM,Urban Dense,3968.87,4124.99,2688.67,53.2,65.18,2020-07-18,2026-06-18,2026-06-18,2023-07-03,2026-07-27,4378.06,1.3,0,10.31,1
PRJ-SYN-0044,SNAP-PRJ-SYN-0044-Q2,Karnataka Pumped Storage Hydro Project Phase II,Power & Renewable Energy,Ministry of Power / MNRE,SJVN Limited,Karnataka,HAM,Urban Dense,3968.87,3968.87,4272.09,96.9,107.64,2020-07-18,2026-06-18,2026-06-18,2025-11-13,2026-07-27,4378.06,1.3,0,10.31,1
PRJ-SYN-0045,SNAP-PRJ-SYN-0045-Q1,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,HAM,Plains,1213.03,1273.09,128.2,12.69,10.07,2021-11-07,2027-04-08,2027-05-05,2022-12-07,2027-11-19,1259.49,7.4,1,3.83,0
PRJ-SYN-0045,SNAP-PRJ-SYN-0045-Q2,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,HAM,Plains,1213.03,1213.03,397.63,27.23,32.78,2021-11-07,2027-04-08,2027-06-01,2023-09-30,2027-11-19,1259.49,7.4,1,3.83,0
PRJ-SYN-0045,SNAP-PRJ-SYN-0045-Q3,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,HAM,Plains,1213.03,1213.03,817.58,62.49,67.4,2021-11-07,2027-04-08,2027-08-14,2025-05-15,2027-11-19,1259.49,7.4,1,3.83,0
PRJ-SYN-0045,SNAP-PRJ-SYN-0045-Q4,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,HAM,Plains,1213.03,1213.03,977.22,78.95,80.56,2021-11-07,2027-04-08,2027-08-17,2026-03-08,2027-11-19,1259.49,7.4,1,3.83,0
PRJ-SYN-0046,SNAP-PRJ-SYN-0046-Q1,Assam Economic Corridor Pkg 40,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Assam,EPC,Plains,3862.22,3862.22,548.05,15.8,14.19,2020-04-26,2024-09-25,2024-10-06,2021-03-14,2025-01-03,4144.93,3.3,1,7.32,0
PRJ-SYN-0046,SNAP-PRJ-SYN-0046-Q2,Assam Economic Corridor Pkg 40,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Assam,EPC,Plains,3862.22,4036.4,1687.22,39.58,41.8,2020-04-26,2024-09-25,2024-10-15,2021-11-11,2025-01-03,4144.93,3.3,1,7.32,0
PRJ-SYN-0047,SNAP-PRJ-SYN-0047-Q1,Deep Draft Container Terminal Berth 88,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Punjab,Item Rate,Urban Dense,2101.21,2101.21,815.69,35.31,38.82,2018-08-14,2023-01-13,2023-03-01,2020-02-29,2023-01-13,2217.2,0.0,0,5.52,0
PRJ-SYN-0047,SNAP-PRJ-SYN-0047-Q2,Deep Draft Container Terminal Berth 88,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Punjab,Item Rate,Urban Dense,2101.21,2101.21,1431.13,63.45,68.11,2018-08-14,2023-01-13,2023-01-13,2021-06-27,2023-01-13,2217.2,0.0,0,5.52,0
PRJ-SYN-0047,SNAP-PRJ-SYN-0047-Q3,Deep Draft Container Terminal Berth 88,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Punjab,Item Rate,Urban Dense,2101.21,2101.21,1744.0,80.67,83.0,2018-08-14,2023-01-13,2023-01-13,2022-02-24,2023-01-13,2217.2,0.0,0,5.52,0
PRJ-SYN-0047,SNAP-PRJ-SYN-0047-Q4,Deep Draft Container Terminal Berth 88,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Punjab,Item Rate,Urban Dense,2101.21,2101.21,1921.56,92.05,91.45,2018-08-14,2023-01-13,2023-01-13,2022-08-04,2023-01-13,2217.2,0.0,0,5.52,0
PRJ-SYN-0048,SNAP-PRJ-SYN-0048-Q1,Jammu & Kashmir Metro Line 93 Underground Section,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Chennai Metro Rail Ltd (CMRL),Jammu & Kashmir,Item Rate,Hilly/Mountainous,23079.67,23079.67,20411.66,83.51,88.44,2018-07-08,2023-08-07,2023-11-08,2022-08-01,2023-10-31,24868.34,2.8,0,7.75,0
PRJ-SYN-0048,SNAP-PRJ-SYN-0048-Q2,Jammu & Kashmir Metro Line 93 Underground Section,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Chennai Metro Rail Ltd (CMRL),Jammu & Kashmir,Item Rate,Hilly/Mountainous,23079.67,23079.67,21367.16,88.89,92.58,2018-07-08,2023-08-07,2023-08-07,2023-02-03,2023-10-31,24868.34,2.8,0,7.75,0
PRJ-SYN-0049,SNAP-PRJ-SYN-0049-Q1,Andhra Pradesh Ultra Mega Solar Power Park 25 MW,Power & Renewable Energy,Ministry of Power / MNRE,SJVN Limited,Andhra Pradesh,EPC,Plains,659.5,659.5,250.48,35.27,37.98,2019-08-22,2023-09-21,2023-09-21,2021-01-25,2023-10-27,663.46,1.2,0,0.6,0
PRJ-SYN-0049,SNAP-PRJ-SYN-0049-Q2,Andhra Pradesh Ultra Mega Solar Power Park 25 MW,Power & Renewable Energy,Ministry of Power / MNRE,SJVN Limited,Andhra Pradesh,EPC,Plains,659.5,659.5,347.36,50.8,52.67,2019-08-22,2023-09-21,2023-09-21,2021-09-05,2023-10-27,663.46,1.2,0,0.6,0
PRJ-SYN-0049,SNAP-PRJ-SYN-0049-Q3,Andhra Pradesh Ultra Mega Solar Power Park 25 MW,Power & Renewable Energy,Ministry of Power / MNRE,SJVN Limited,Andhra Pradesh,EPC,Plains,659.5,659.5,537.43,78.8,81.49,2019-08-22,2023-09-21,2023-12-31,2022-11-27,2023-10-27,663.46,1.2,0,0.6,0
PRJ-SYN-0049,SNAP-PRJ-SYN-0049-Q4,Andhra Pradesh Ultra Mega Solar Power Park 25 MW,Power & Renewable Energy,Ministry of Power / MNRE,SJVN Limited,Andhra Pradesh,EPC,Plains,659.5,659.5,582.8,88.66,88.37,2019-08-22,2023-09-21,2023-12-04,2023-04-25,2023-10-27,663.46,1.2,0,0.6,0
PRJ-SYN-0050,SNAP-PRJ-SYN-0050-Q1,Border Road Strategic Connectivity Link 30,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Rajasthan,EPC,Urban Dense,1069.22,1069.22,516.75,48.42,48.33,2021-08-09,2025-07-09,2025-07-09,2023-07-25,2025-09-01,1083.65,1.8,0,1.35,0
PRJ-SYN-0050,SNAP-PRJ-SYN-0050-Q2,Border Road Strategic Connectivity Link 30,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Rajasthan,EPC,Urban Dense,1069.22,1069.22,938.67,88.33,87.79,2021-08-09,2025-07-09,2025-07-09,2025-02-16,2025-09-01,1083.65,1.8,0,1.35,0
PRJ-SYN-0051,SNAP-PRJ-SYN-0051-Q1,High-Speed Rail Corridor Link 66,Railways,Ministry of Railways (MoR),CORE,Uttar Pradesh,Item Rate,Hilly/Mountainous,14318.0,14318.0,1620.8,5.0,11.32,2023-05-08,2027-12-07,2028-04-05,2024-04-06,2030-04-13,18547.54,28.2,1,29.54,1
PRJ-SYN-0051,SNAP-PRJ-SYN-0051-Q2,High-Speed Rail Corridor Link 66,Railways,Ministry of Railways (MoR),CORE,Uttar Pradesh,Item Rate,Hilly/Mountainous,14318.0,16013.07,5884.8,24.91,36.75,2023-05-08,2027-12-07,2028-09-14,2025-08-22,2030-04-13,18547.54,28.2,1,29.54,1
PRJ-SYN-0051,SNAP-PRJ-SYN-0051-Q3,High-Speed Rail Corridor Link 66,Railways,Ministry of Railways (MoR),CORE,Uttar Pradesh,Item Rate,Hilly/Mountainous,14318.0,17410.62,12140.43,67.42,69.73,2023-05-08,2027-12-07,2027-12-07,2027-06-22,2030-04-13,18547.54,28.2,1,29.54,1
