project_id,project_name,sector,state,implementing_agency,planned_start_date,planned_completion_date,actual_start_date,approved_cost,revised_cost,current_status,report_month,physical_progress,planned_progress,financial_progress,expenditure,monthly_expenditure,contractor_status,milestones_completed,milestones_total,milestones_overdue
612819,300 MW SPP part of 510 MW CPSU scheme,,Rajasthan,NLC India Limited [NLCIL],03/2023,09/2024,,1813,1813,Ongoing,August_2025,70,,48.22,874.14,,,,,
615327,50 MW Solar PP Minedout Area,,Tamil Nadu,NLC India Limited [NLCIL],02/2024,03/2025,,218.03,218.03,Ongoing,August_2025,50,,74.18,161.73,,,,,
400259,Ghatampur Thermal Power Plant 3 X 660 MW,,Uttar Pradesh,NLC India Limited [NLCIL],08/2016,11/2020,,17237.8,21780.9,Ongoing,August_2025,92,,93.06,20269.54,,,,,
400203,Dharamjaigarh-Korba,,Chhattisgarh,Railway,03/2017,12/2026,,1686.22,1686.22,Ongoing,August_2025,41,,20.64,347.96,,,,,
400416,Shivpur-Kathautia New Rail [BG] Line [49 km] [Package II of Tori-Shivpur-Kathautia line],,Jharkhand,Ministry of Coal,05/2022,06/2025,,1799.64,1799.64,Ongoing,August_2025,60,,71.89,1293.71,,,,,
400192,Tubed Coal Mine,,Jharkhand,Damodar Valley Corporation,10/2016,05/2026,,1581,1581,Ongoing,August_2025,34,,37.76,596.94,,,,,
603293,Badam Coal Mining project of NTPC,,Jharkhand,National Thermal Power Corporation [NTPC],09/2019,12/2056,,502,784,Ongoing,August_2025,59,,40.04,313.88,,,,,
602182,Dibang Multipurpose Project,,Arunachal Pradesh,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],02/2023,02/2032,,31876.39,31876.4,Ongoing,August_2025,16,,11.15,3553.9,,,,,
611698,240MW Heo HE Project,,Arunachal Pradesh,North Eastern Electric Power Corporation Limited,05/2025,07/2029,,1938.85,1938.85,Ongoing,August_2025,3,,2.54,49.31,,,,,
611699,186 MW Tato-I H E Project,,Arunachal Pradesh,North Eastern Electric Power Corporation Limited,05/2025,07/2029,,1750.07,1750.07,Ongoing,August_2025,2,,5.87,102.79,,,,,
602579,Buxar Thermal Power Project [1320 MW],,Bihar,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,06/2019,01/2024,,10439.09,13756.6,Ongoing,August_2025,92,,88.31,12148.46,,,,,
611930,Lara Super Thermal Power Project Stage-II [2 x 800 MW],,Chhattisgarh,National Thermal Power Corporation [NTPC],08/2023,06/2028,,15530,15530,Ongoing,August_2025,16,,15.97,2480,,,,,
617188,"Sipat Super Thermal Power Project, Stage-III [1x800 MW]",,Chhattisgarh,National Thermal Power Corporation [NTPC],09/2024,09/2029,,9791,9791,Ongoing,August_2025,0,,0.0,0,,,,,
709747,Bagodara Solar Power Project,,Gujarat,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,05/2021,12/2025,,339.35,339.35,Ongoing,August_2025,51,,93.59,317.59,,,,,
602582,Dhaulasidh Hydro Electric Project [66 MW],,Himachal Pradesh,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,05/2021,11/2025,,687.97,1511.87,Ongoing,August_2025,68,,61.33,927.3,,,,,
602593,Luhri Stage-I Hydro Electric Project [210 MW],,Himachal Pradesh,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,11/2020,01/2026,,1810.56,3584.53,Ongoing,August_2025,51,,48.87,1751.6,,,,,
602633,382 MW Sunni Dam HEP,,Himachal Pradesh,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,04/2018,03/2027,,2615,2615,Ongoing,August_2025,0.5,,18.95,495.57,,,,,
611586,Sunni Dam Hydro Electric Project [382 MW],,Himachal Pradesh,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,01/2023,04/2028,,2614.51,4540.71,Ongoing,August_2025,29,,21.2,962.66,,,,,
602525,"Pakal Dul [Drangdhuran] Hydroelectric Project, 1000 MW",,Jammu and Kashmir,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],02/2018,04/2020,,8112.12,12728,Ongoing,August_2025,72,,56.87,7238.73,,,,,
602532,Kiru HE Project,,Jammu and Kashmir,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],03/2019,09/2023,,4287.59,5409,Ongoing,August_2025,68,,58.37,3157.49,,,,,
602535,"Ratle HE Project - 850 MW, Ratle Hydroelectric Power Corporation Limited.",,Jammu and Kashmir,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],02/2021,02/2026,,5281.94,5281.94,Ongoing,August_2025,24,,19.12,1009.79,,,,,
605155,Kwar HE Project,,Jammu and Kashmir,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],05/2022,11/2026,,4526.12,4526.12,Ongoing,August_2025,23,,24.74,1119.59,,,,,
400261,Patratu Thermal Power Station Expansion Project Phase-I [3x800 MW],,Jharkhand,National Thermal Power Corporation [NTPC],11/2017,03/2023,,17112,20302,Ongoing,August_2025,85,,86.08,17475,,,,,
611509,"Koderma Thermal Power Station Phase II [2X800 MW] At Koderma, Jharkhand",,Jharkhand,Damodar Valley Corporation,11/2024,03/2029,,14358,14358,Ongoing,August_2025,3,,7.88,1131.57,,,,,
602096,Subansiri Lower HE Project [2000 MW],,"Multi-States (Arunachal Pradesh, Assam)",National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],09/2003,09/2010,,6285.33,26075.5,Ongoing,August_2025,96,,95.42,24880.95,,,,,
602961,Talcher Thermal Power Station Stage III [2 x 660 MW] Expansion,,Odisha,National Thermal Power Corporation [NTPC],09/2022,05/2027,,11843.75,12543,Ongoing,August_2025,32,,33.18,4161.68,,,,,
709748,BIKANER SOLAR POWER PROJECT,,Rajasthan,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,05/2022,04/2024,,5491.89,5491.89,Ongoing,August_2025,84,,87.5,4805.16,,,,,
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",,Sikkim,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],03/2019,03/2024,,5748.04,5748.04,Ongoing,August_2025,69,,79.63,4576.93,,,,,
605156,Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] -A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,,Sikkim,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],03/2021,05/2024,,938.29,1828.11,Ongoing,August_2025,91,,86.65,1584.13,,,,,
602194,Khurja super Thermal Power Plant [2X660 MW],,Uttar Pradesh,THDC India Limited,08/2019,02/2024,,11089.42,13276.2,Ongoing,August_2025,97,,96.2,12772.21,,,,,
612142,"Singrauli Super Thermal Power Project, Stage-III [2x800 MW]",,Uttar Pradesh,National Thermal Power Corporation [NTPC],03/2024,02/2030,,17195,17195,Ongoing,August_2025,9,,10.11,1739,,,,,
602185,Tapovan-Vishnugad HEP [4x130 MW],,Uttarakhand,National Thermal Power Corporation [NTPC],11/2006,03/2013,,2978,10907.3,Ongoing,August_2025,77,,65.97,7195.58,,,,,
602193,Tehri Pumped Storage Plant Project [4x250 MW],,Uttarakhand,THDC India Limited,06/2011,06/2022,,4825.6,8339,Ongoing,August_2025,98,,96.71,8064.9,,,,,
602195,Vishnugad Pipalkoti Hydro Electric Project [444 MW],,Uttarakhand,THDC India Limited,01/2014,12/2022,,3860.35,6823.72,Ongoing,August_2025,72,,74.75,5101.06,,,,,
400062,"Raghunathpur Thermal Power Station Phase II [2X660 MW] at Raghunathpur, Purulia, West Bengal",,West Bengal,Damodar Valley Corporation,02/2025,06/2029,,17673,17673,Ongoing,August_2025,1,,6.75,1192.71,,,,,
602184,Rammam-III HEPP [3x40 MW],,West Bengal,National Thermal Power Corporation [NTPC],09/2014,09/2019,,1381.84,1381.84,Ongoing,August_2025,47,,92.76,1281.85,,,,,
602538,Installation of FGD for 4x210 & 2x250 MW MTPS U 1-6,,West Bengal,Damodar Valley Corporation,02/2021,01/2024,,1037,1106,Ongoing,August_2025,92,,98.76,1092.27,,,,,
611967,Transmission Scheme for Solar Energy Zone in Ananthpuram 2500MW and Kurnool 1000MW,,Andhra Pradesh,Power Grid Corporation of India Limited [POWERGRID],09/2023,09/2025,,1248.69,1248.69,Ongoing,August_2025,82,,68.95,860.97,,,,,
612856,Augmentation of 1x1500 MVA 3rd  765/400 kV transformation capacity at Kurnool New Substation,,Andhra Pradesh,Power Grid Corporation of India Limited [POWERGRID],12/2023,09/2025,,163.61,163.61,Ongoing,August_2025,42,,37.0,60.53,,,,,
617183,Transmission system strengthening at Kurnool- III PS for integration of additional RE generation projects [POWERGRID Kurnool III PS RE Transmission Limited],,Andhra Pradesh,Power Grid Corporation of India Limited [POWERGRID],03/2025,12/2027,,2886,2886,Ongoing,August_2025,0,,4.08,117.86,,,,,
611737,Western Region Expansion Scheme-XXV,,Chhattisgarh,Power Grid Corporation of India Limited [POWERGRID],02/2023,11/2023,,385.84,385.84,Ongoing,August_2025,97,,98.01,378.17,,,,,
608301,Transmission system strengthening scheme for evacuation of power from solar energy zones in Rajasthan 8.1 GW under Phase II- Part- G1,,Delhi,Power Grid Corporation of India Limited [POWERGRID],02/2022,09/2023,,359.47,359.47,Ongoing,August_2025,93,,92.05,330.91,,,,,
611656,Transmission scheme for evacuation of 4.5GW RE injection at Khavda PS under Phase II- Part B,,Gujarat,Power Grid Corporation of India Limited [POWERGRID],03/2023,03/2025,,1167.55,1167,Ongoing,August_2025,93,,90.01,1050.41,,,,,
611657,Transmission scheme for evacuation of 4.5GW RE injection at Khavda PS under Phase II- Part C,,Gujarat,Power Grid Corporation of India Limited [POWERGRID],03/2023,03/2025,,2820.99,2820.99,Ongoing,August_2025,84,,91.11,2570.25,,,,,
611660,Establishment of Khavda Pooling Station-2 KPS2 in Khavda RE Park KPS2 TRANSMISSION SYSTEM LIMITED,,Gujarat,Power Grid Corporation of India Limited [POWERGRID],03/2023,12/2024,,966.79,966.79,Ongoing,August_2025,95,,93.56,904.52,,,,,
612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],12/2023,12/2025,,3751.82,3751.82,Ongoing,August_2025,22,,42.0,1575.72,,,,,
612151,Transmission System for Evacuation of Power from potential Renewable Energy zone in Khavda Area of Gujarat under Phase IV [7 GW] Part E3,,Gujarat,Power Grid Corporation of India Limited [POWERGRID],07/2023,07/2025,,334,334,Ongoing,August_2025,30,,22.0,73.48,,,,,
612855,Transmission System for Evacuation of Power from Potential Energy Renewable Zone in Khavda Area of Gujarat under Ph-IV [7GW] Part E2,,Gujarat,Power Grid Corporation of India Limited [POWERGRID],05/2024,05/2026,,679,679,Ongoing,August_2025,19,,14.32,97.23,,,,,
615342,Augmentation of Transformation Capacity at jam Khambhaliya PS [GIS] [SPV Name POWERGRID Jam Khambhaliya Transmission Limited],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],10/2024,07/2026,,329,329,Ongoing,August_2025,1,,3.06,10.07,,,,,
615343,Provision of Dynamic Reactive Compensation at Khavda pooling Station 1 [KPS1] and Khavda Pooling station 3 [KPS3],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],11/2024,11/2026,,501,501,Ongoing,August_2025,1,,1.2,6.01,,,,,
615345,Transmission System for Evacuation of Power from Potential Renewable Energy Zone in Khavda area of Gujarat under Phase-IV [7GW] Part B [SPV Name POWERGRID South Olpad Transmission Limited],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],10/2024,10/2026,,4766,4766,Ongoing,August_2025,7,,11.85,564.77,,,,,
617069,Augmentation of Transformation Capacity at KPS1 [GIS] and KPS2 [GIS] [Phase-V Part B1 and Part B2 Scheme]  [SPV Name- POWERGRID KPS1 and 2 Augmentation Transmission Limited],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],02/2025,02/2027,,466,466,Ongoing,August_2025,1,,3.0,13.99,,,,,
617182,Augmentation of Banaskantha [Raghanesda] PS [GIS] [POWERGRID Banaskantha Transco Limited],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],03/2025,03/2027,,172,172,Ongoing,August_2025,3,,4.23,7.27,,,,,
617272,Implementation of LILO of both circuits of 400KV vindhyachal PS-Sasan D/C Line at Hindalco Switchyard,,Haryana,Power Grid Corporation of India Limited [POWERGRID],06/2024,12/2026,,370,370,Ongoing,August_2025,1,,1.0,3.7,,,,,
608302,Transmission system for evacuation of Power from Pakaldul HEP in Chenab Valley HEPs - LTA System,,Jammu and Kashmir,Power Grid Corporation of India Limited [POWERGRID],02/2022,04/2025,,318.12,318.12,Ongoing,August_2025,99,,90.31,287.31,,,,,
617179,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,,Jammu and Kashmir,Power Grid Corporation of India Limited [POWERGRID],07/2024,07/2026,,218.6,218.6,Ongoing,August_2025,0,,0.46,1.01,,,,,
612140,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],,Karnataka,Power Grid Corporation of India Limited [POWERGRID],12/2023,12/2025,,2889.39,2889.39,Ongoing,August_2025,46,,46.11,1332.21,,,,,
616672,System Strengthening at Koppal-II and GadagII for integration of RE generation projects [SPV Name POWERGRID Koppal Gadag Augmentation Transmission Limited],,Karnataka,Power Grid Corporation of India Limited [POWERGRID],01/2025,06/2027,,1354,1354,Ongoing,August_2025,0,,1.31,17.73,,,,,
617068,"Augmentation of Transformation Capacity by 3x500 MVA, 400/220 KV ICTS [6th-8th] and 1x1500 MVA, 765/400 KV ICT [4th] at Bidar PS  [SPV Name- POWERGRID Bidar Augmentation Transmission Limited]",,Karnataka,Power Grid Corporation of India Limited [POWERGRID],02/2025,06/2027,,288,288,Ongoing,August_2025,0,,2.36,6.79,,,,,
617184,Transmission Scheme for integration of Davanagere/ Chitradurga and Bellary REZ in Karnataka  [POWERGRID Chitradurga Bellary REZ Transmission Limited],,Karnataka,Power Grid Corporation of India Limited [POWERGRID],03/2025,09/2027,,3453,3453,Ongoing,August_2025,0,,0.96,33.14,,,,,
615344,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5GW] [Jaisalmer/Barmer Complex] Part H1 [POWERGRID KURAWAR TRANSMISSION LIMITED],,Madhya Pradesh,Power Grid Corporation of India Limited [POWERGRID],10/2024,10/2026,,3674,3674,Ongoing,August_2025,14,,13.48,495.18,,,,,
615346,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part C [SPV Name POWERGRID Mandsaur Transmission Limited],,Madhya Pradesh,Power Grid Corporation of India Limited [POWERGRID],08/2024,08/2026,,2708,2708,Ongoing,August_2025,35,,30.0,812.4,,,,,
617279,Transmission System for evacuation of power from Mahan Energen Limited Generating Station in Madhya Pradesh [SPV Name - POWERGRID MEL Power Transmission Limited],,Madhya Pradesh,Power Grid Corporation of India Limited [POWERGRID],06/2025,12/2027,,558,558,Ongoing,August_2025,0,,3.0,16.74,,,,,
611966,Transmission System for Evacuation of power from Potential RE Zone in Khavda Area of Gujarat under phase IV 7GW-Part E4,,Maharashtra,Power Grid Corporation of India Limited [POWERGRID],11/2023,07/2025,,224.41,224.41,Ongoing,August_2025,10,,10.98,24.64,,,,,
617185,Transmission System for Integration of Kurnool-IV REZ  Phase-I [for 4.5 GW] [POWERGRID Kurnool-IV Transmission Limited],,"Multi-States (Andhra Pradesh, Karnataka)",Power Grid Corporation of India Limited [POWERGRID],03/2025,03/2027,,5550,5550,Ongoing,August_2025,0,,5.06,281,,,,,
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,,"Multi-States (Andhra Pradesh, Telangana)",Power Grid Corporation of India Limited [POWERGRID],03/2023,11/2024,,3546.94,3546.94,Ongoing,August_2025,95,,90.0,3192.25,,,,,
602223,Comprehensive Scheme for Strengthening of Transmission and Distribution [T&D] Systems [CSST&DS] in Arunachal Pradesh and Sikkim,,"Multi-States (Arunachal Pradesh, Sikkim)",Power Grid Corporation of India Limited [POWERGRID],01/2016,12/2018,,4754.42,9129.32,Ongoing,August_2025,81,,81.74,7462.2,,,,,
607709,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],,"Multi-States (Assam, Manipur, Meghalaya, Mizoram, Nagaland, Tripura)",Power Grid Corporation of India Limited [POWERGRID],03/2016,12/2018,,5111.33,6700,Ongoing,August_2025,96,,78.76,5277.24,,,,,
617271,Eastern Region  Expansion Scheme-43 [ERES-43],,"Multi-States (Bihar, Odisha, West Bengal)",Power Grid Corporation of India Limited [POWERGRID],09/2024,03/2026,,342.69,342.69,Ongoing,August_2025,0,,0.18,0.6,,,,,
617270,Eastern Region  Expansion Scheme-44 [ERES-44],,"Multi-States (Bihar, West Bengal)",Power Grid Corporation of India Limited [POWERGRID],11/2024,05/2026,,408.94,408.94,Ongoing,August_2025,0,,0.07,0.3,,,,,
400005,Transmission Network Expansion in Gujarat to increase its ATC from ISTS Part B,,"Multi-States (Dadra & Nagar Haveli and Daman & Diu, Gujarat, Maharashtra)",Power Grid Corporation of India Limited [POWERGRID],07/2022,06/2023,,4546.26,4546.26,Ongoing,August_2025,93,,91.79,4172.96,,,,,
608922,Transmission System Strengthening Scheme for evacuation of power from SEZ in Rajasthan 8.1 GW under Phase II Part G,,"Multi-States (Delhi, Haryana, Rajasthan)",Power Grid Corporation of India Limited [POWERGRID],05/2022,11/2023,,1666,2218,Ongoing,August_2025,95,,96.0,2129.28,,,,,
611735,Transmission system for evacuation of power from REZ in Rajasthan 20GW under Phase-III Part J,,"Multi-States (Delhi, Rajasthan)",Power Grid Corporation of India Limited [POWERGRID],12/2022,03/2025,,331,331,Ongoing,August_2025,29,,24.99,82.72,,,,,
612132,Transmission Scheme for Evacuation of power from REZ in Rajasthan [20 GW] under Phase-III Part D [Sikar Khetri Transmission Ltd],,"Multi-States (Delhi, Rajasthan)",Power Grid Corporation of India Limited [POWERGRID],02/2024,08/2025,,2000,2000,Ongoing,August_2025,62,,69.01,1380.2,,,,,
615347,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF GUJARAT UNDER PHASE-V [8 GW] PART A   [SPV Name POWERGRID West Central Transmission Limited],,"Multi-States (Gujarat, Maharashtra)",Power Grid Corporation of India Limited [POWERGRID],11/2024,05/2029,,24819,24819,Ongoing,August_2025,1,,7.24,1796.14,,,,,
615339,Transmission system for evacuation of power from Rajasthan REZ Ph-IV [Part- 3/6GW] [Bikaner complex] Part A [SPV Name POWERGRID Bikaner IV Transmission Limited],,"Multi-States (Haryana, Punjab, Rajasthan)",Power Grid Corporation of India Limited [POWERGRID],11/2024,11/2026,,5969,5969,Ongoing,August_2025,5,,3.66,218.47,,,,,
615340,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-3/ 6 GW] [BIKANER COMPLEX] PART B [SPV Name POWERGRID Siwani Transmission Limited],,"Multi-States (Haryana, Rajasthan)",Power Grid Corporation of India Limited [POWERGRID],11/2024,11/2026,,5357,5357,Ongoing,August_2025,9,,5.0,267.85,,,,,
606781,Transmission System for Strengthening of Srinagar-Leh Tr. System,,"Multi-States (Jammu and Kashmir, Ladakh)",Power Grid Corporation of India Limited [POWERGRID],03/2022,12/2024,,288.71,288.71,Ongoing,August_2025,75,,71.98,207.8,,,,,
612138,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar Transmission Ltd]",,"Multi-States (Karnataka, Telangana)",Power Grid Corporation of India Limited [POWERGRID],02/2024,02/2026,,2147.62,2147.62,Ongoing,August_2025,61,,53.31,1144.89,,,,,
615333,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part D [SPV Name POWERGRID Beawar Mandsaur Transmission Limited],,"Multi-States (Madhya Pradesh, Rajasthan)",Power Grid Corporation of India Limited [POWERGRID],08/2024,08/2026,,2227,2227,Ongoing,August_2025,20,,27.97,622.89,,,,,
615334,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part E [SPV Name POWERGRID Mewar Transmission Limited],,"Multi-States (Madhya Pradesh, Rajasthan)",Power Grid Corporation of India Limited [POWERGRID],08/2024,08/2026,,3251,3251,Ongoing,August_2025,18,,24.0,780.24,,,,,
617186,Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power Transmission Limited],,"Multi-States (Madhya Pradesh, Rajasthan)",Power Grid Corporation of India Limited [POWERGRID],03/2025,03/2027,,5028,5028,Ongoing,August_2025,1,,4.04,203.2,,,,,
612133,Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1] [Bikaner Complex] Part D [Neemrana Bareilly Transmission Ltd],,"Multi-States (Rajasthan, Uttar Pradesh)",Power Grid Corporation of India Limited [POWERGRID],12/2023,12/2025,,2056,2056,Ongoing,August_2025,58,,66.0,1356.96,,,,,
616670,Transmission System for evacuation of Power from Rajasthan REZ Ph-IV [Part-4 3.5 GW] Part A  [SPV name POWERGRID Ghiror Transmission Limited],,"Multi-States (Rajasthan, Uttar Pradesh)",Power Grid Corporation of India Limited [POWERGRID],12/2024,12/2026,,5846,5846,Ongoing,August_2025,4,,5.02,293.47,,,,,
611659,Transmission system strengthening scheme for evacuation of power from solar energy zones in Rajasthan[8.1 GW] under phase-II- Part E,,Rajasthan,Power Grid Corporation of India Limited [POWERGRID],03/2023,09/2024,,1433.28,1433,Ongoing,August_2025,95,,94.88,1359.63,,,,,
611947,Transmission System for Evacuation of Power from REZ in Rajasthan 20GW under Phase III- Part E2,,Rajasthan,Power Grid Corporation of India Limited [POWERGRID],11/2023,06/2025,,428.3,428.3,Ongoing,August_2025,51,,42.0,179.89,,,,,
611948,Transmission system for evacuation of power from REZ in Rajasthan 20 GW under Phase-III part H,,Rajasthan,Power Grid Corporation of India Limited [POWERGRID],10/2023,04/2025,,2211.29,2211.29,Ongoing,August_2025,80,,82.19,1817.46,,,,,
611949,Transmission system for evacuation of power from REZ in Rajasthan 20 GW under Phase-III part C1,,Rajasthan,Power Grid Corporation of India Limited [POWERGRID],10/2023,04/2025,,1796.02,1796.02,Ongoing,August_2025,83,,69.48,1247.87,,,,,
611950,Transmission system for evacuation of power from REZ in Rajasthan 20 GW under Phase-III part B1,,Rajasthan,Power Grid Corporation of India Limited [POWERGRID],09/2023,04/2025,,2190.54,2190.54,Ongoing,August_2025,83,,85.4,1870.72,,,,,
611951,Transmission system for evacuation of power from REZ in Rajasthan 20GW under Phase-III Part E1,,Rajasthan,Power Grid Corporation of India Limited [POWERGRID],08/2023,02/2025,,688.74,688.74,Ongoing,August_2025,96,,85.29,587.42,,,,,
