project_id,sector,state,implementing_agency,approved_cost,planned_duration_months,is_overrun,overrun_pct
618908,,Odisha,National Highways Authority of India [NHAI],153.61,29.0,0,0.0
618909,,Multi-States,National Highways Authority of India [NHAI],,,0,
618910,,West Bengal,National Highways Authority of India [NHAI],557.55,18.0,0,0.0
618911,,Uttar Pradesh,National Highways Authority of India [NHAI],646.27,18.0,0,0.0
618912,,"Multi-States (Uttar Pradesh,",National Highways Authority of India [NHAI],,,0,
618913,,Odisha,National Highways Authority of India [NHAI],609.63,30.0,0,0.0
618914,,Bihar,National Highways Authority of India [NHAI],4432.97,30.0,0,0.0
618915,,Bihar,NHAI,1637.29,,0,-52.53131699332433
618916,,Bihar,National Highways Authority of India [NHAI],1077.46,24.0,0,0.0
618917,,Bihar,National Highways Authority of India [NHAI],488.24,17.0,0,0.0
618919,,Andhra Pradesh,National Highways Authority of India [NHAI],887.28,24.0,0,0.0
618920,,Andhra Pradesh,National Highways Authority of India [NHAI],1346.82,24.0,0,0.0
618921,,Himachal Pradesh,National Highways Authority of India [NHAI],1703.48,36.0,0,0.0
618922,,Himachal Pradesh,National Highways Authority of India [NHAI],1956.26,36.0,0,0.0
618923,,Uttar Pradesh,National Highways Authority of India [NHAI],2158.2,24.0,0,0.0
618924,,Uttar Pradesh,National Highways Authority of India [NHAI],188.87,18.0,0,0.0
618925,,Uttar Pradesh,National Highways Authority of India [NHAI],300.58,18.0,0,0.0
618926,,Bihar,National Highways Authority of India [NHAI],1431.36,24.0,0,0.0
618927,,Uttar Pradesh,National Highways Authority of India [NHAI],2006.82,24.0,0,0.0
618928,,Multi-States (Uttar,National Highways Authority of India [NHAI],,,0,
618929,,Uttar Pradesh,National Highways Authority of India [NHAI],1841.92,24.0,0,0.0
618930,,Gujarat,National Highways Authority of India [NHAI],1188.46,24.0,0,0.0
618931,,Gujarat,National Highways Authority of India [NHAI],764.02,24.0,0,0.0
618932,,Madhya Pradesh,National Highways Authority of India [NHAI],1534.7,23.0,0,0.0
618933,,Madhya Pradesh,National Highways Authority of India [NHAI],1430.56,24.0,0,0.0
618934,,Assam,National Highways Authority of India [NHAI],5729.47,48.0,0,0.0
618935,,Multi-States,National Highways Authority of India [NHAI],,,0,
618936,,Haryana,National Highways Authority of India [NHAI],1269.5,24.0,0,0.0
618937,,Maharashtra,National Highways Authority of India [NHAI],1166.96,24.0,0,0.0
618938,,Multi-States,National Highways Authority of India [NHAI],,,0,
618939,,Maharashtra,National Highways Authority of India [NHAI],191.31,24.0,0,0.0
618941,,"Multi-States (Maharashtra,",National Highways Authority of India [NHAI],,,0,
618942,,"Multi-States (Goa,",National Highways Authority of India [NHAI],,,0,
618943,,Tamil Nadu,National Highways Authority of India [NHAI],1019.85,36.0,0,0.0
618944,,Telangana,National Highways Authority of India [NHAI],958.86,24.0,0,0.0
618945,,Telangana,National Highways Authority of India [NHAI],1149.17,28.0,0,0.0
618946,,Jharkhand,National Highways Authority of India [NHAI],1479.72,24.0,0,0.0
618947,,Jharkhand,National Highways Authority of India [NHAI],1504.8,19.0,0,0.0
618948,,"Multi-States (Jharkhand, West",National Highways Authority of India [NHAI],,,0,
618949,,Jharkhand,National Highways Authority of India [NHAI],1444.94,24.0,0,0.0
618950,,Jharkhand,National Highways Authority of India [NHAI],1565.47,24.0,0,0.0
618951,,Multi-States,National Highways Authority of India [NHAI],,,0,
618952,,Multi-States,National Highways Authority of India [NHAI],,,0,
618953,,Bihar,NHAI,1199.58,42.0,0,0.0
618954,,Bihar,NHAI,1473.2,30.0,0,0.0
618955,,Bihar,NHAI,638.29,24.0,0,0.0
618956,,Bihar,NHAI,498.97,30.0,0,0.0
618957,,Chhattisgarh,National Highways Authority of India [NHAI],1002.33,24.0,0,0.0
618958,,Assam,National Highways Authority of India [NHAI],1200.14,61.0,0,0.0
618959,,Uttar Pradesh,National Highways Authority of India [NHAI],1017.99,15.0,0,0.0
618960,,Uttar Pradesh,National Highways Authority of India [NHAI],1377.51,30.0,0,0.0
618961,,Uttar Pradesh,National Highways Authority of India [NHAI],775.94,24.0,0,0.0
618962,,Madhya Pradesh,National Highways Authority of India [NHAI],1102.97,24.0,0,0.0
618963,,Madhya Pradesh,National Highways Authority of India [NHAI],784.14,24.0,0,0.0
618964,,Madhya Pradesh,National Highways Authority of India [NHAI],1425.98,24.0,0,0.0
618966,,Madhya Pradesh,National Highways Authority of India [NHAI],1123.17,24.0,0,0.0
618967,,Jammu and Kashmir,National Highways Authority of India [NHAI],295.06,24.0,0,0.0
618968,,Uttar Pradesh,National Highways Authority of India [NHAI],1428.19,24.0,0,0.0
618969,,Multi-States (Uttar,National Highways Authority of India [NHAI],,,0,
618970,,Uttar Pradesh,National Highways Authority of India [NHAI],1335.45,24.0,0,0.0
618971,,Maharashtra,Maharashtra Metro Rail Corporation Limited [MMRCL],3626.24,48.0,0,0.0
618972,,Gujarat,Western Railway (WR) - II,1456.77,36.0,0,0.0
618976,,Madhya Pradesh,National Thermal Power Corporation [NTPC],20446.0,58.0,0,0.0
618977,,Rajasthan,Airport Authority of India [AAI],1507.0,24.0,0,0.0
618978,,"Multi-States (Chhattisgarh,",South Eastern Central Railway,,,0,
618981,,(-) (-),NLC India Limited [NLCIL],4147.07,30.0,0,0.0
618982,,Odisha,NLC India Limited [NLCIL],522.45,37.0,0,0.0
618985,,Maharashtra,Maharashtra Metro Rail Corporation Limited [MMRCL],9857.85,60.0,0,0.0
618986,,Assam,Northeast Frontier Railway [NFR],3633.58,45.0,0,0.0
618991,,Gujarat,NLC India Limited [NLCIL],1221.41,33.0,0,0.0
618992,,Gujarat,NLC India Limited [NLCIL],480.68,32.0,0,0.0
618995,,Odisha,Indian Railway,2864.51,60.0,0,0.0
619003,,Himachal Pradesh,National Highways Authority of India [NHAI],881.74,30.0,0,0.0
619004,,West Bengal,MoRTH,560.79,24.0,0,0.0
619005,,Jharkhand,MoRTH,235.42,24.0,0,0.0
619007,,Madhya Pradesh,MoRTH,461.23,24.0,0,0.0
619008,,Maharashtra,MoRTH,157.69,18.0,0,0.0
619009,,(-) (-),MoRTH,690.33,23.0,0,0.0
619010,,Mizoram,NHIDCL,500.88,18.0,0,0.0
619013,,Assam,NHIDCL,508.76,12.0,0,0.0
619014,,Arunachal Pradesh,NHIDCL,316.73,24.0,0,0.0
619022,,Haryana,Gurugram Metro Rail Limited (GMRL,5452.72,35.0,0,0.0
619024,,Madhya Pradesh,Adani Transmission Limited,3125.32,25.0,0,0.0
619025,,Multi-States (Madhya,Adani Transmission Limited,,,0,
619026,,Gujarat,Adani Transmission Limited,19000.0,48.0,0,0.0
619027,,Maharashtra,Adani Transmission Limited,2000.0,32.0,0,0.0
619028,,Kerala,Power Grid Corporation of India Limited [POWERGRID],173.14,24.0,0,0.0
619029,,Gujarat,Power Grid Corporation of India Limited [POWERGRID],319.42,18.0,0,0.0
619030,,"Multi-States (Andhra Pradesh,",Power Grid Corporation of India Limited [POWERGRID],,,0,
619031,,Delhi,Delhi Metro Rail Corporation Limited [DMRC],12014.91,35.0,0,0.0
619032,,Madhya Pradesh,Northern Coalfields Limited [NCL],25560.48,85.0,0,0.0
619033,,Odisha,NIT Rourkela,198.97,29.0,0,0.0
619038,,Jammu and,NHIDCL,,,0,
619039,,Chhattisgarh,MoRTH,307.96,24.0,0,0.0
619042,,Maharashtra,MoRTH,163.51,23.0,0,0.0
619043,,Maharashtra,NHAI,341.63,6.0,0,0.0
619045,,Tamil Nadu,National Highways Authority of India [NHAI],1205.4,30.0,0,0.0
619049,,Gujarat,Adani Transmission Limited,4500.0,24.0,0,0.0
619051,,Bihar,National Thermal Power Corporation [NTPC],29948.0,64.0,0,0.0
619052,,Uttar Pradesh,Uttar Pradesh metro rail corporation [UPMRC],5801.05,59.0,0,0.0
619053,,Madhya Pradesh,SECL - CIL,1604.69,58.0,0,0.0
619054,,Gujarat,Airport Authority of India [AAI],363.1,18.0,0,0.0
619055,,Maharashtra,Western Coalfields Limited [WCL],444.42,79.0,0,0.0
619056,,(-) (-),National Thermal Power Corporation [NTPC],11131.0,62.0,0,0.0
619057,,Assam,NHIDCL,574.26,30.0,0,0.0
619059,,Nagaland,NHIDCL,323.98,24.0,0,0.0
619060,,Assam,NHIDCL,344.71,11.0,0,0.0
619061,,(-) (-),MoRTH,705.09,24.0,0,0.0
619063,,Rajasthan,National Highways Authority of India [NHAI],1636.15,24.0,0,0.0
619064,,Multi-States,National Highways Authority of India [NHAI],,,0,
619065,,Karnataka,NHAI,1745.0,24.0,0,0.0
619066,,Multi-States,National Highways Authority of India [NHAI],,,0,
619067,,Gujarat,National Highways Authority of India [NHAI],463.03,24.0,0,0.0
619068,,Multi-States,National Highways Authority of India [NHAI],,,0,
619069,,Maharashtra,National Highways Authority of India [NHAI],425.51,139.0,0,0.0
619070,,Karnataka,National Highways Authority of India [NHAI],47.44,30.0,0,0.0
619071,,Karnataka,National Highways Authority of India [NHAI],2032.15,36.0,0,0.0
619072,,Karnataka,National Highways Authority of India [NHAI],1181.68,24.0,0,0.0
619073,,Karnataka,National Highways Authority of India [NHAI],1317.74,24.0,0,0.0
619074,,Tamil Nadu,National Highways Authority of India [NHAI],781.74,30.0,0,0.0
619075,,Odisha,National Highways Authority of India [NHAI],632.89,30.0,0,0.0
619076,,Andhra Pradesh,National Highways Authority of India [NHAI],1581.24,24.0,0,0.0
619077,,"Multi-States (Andhra Pradesh,",National Highways Authority of India [NHAI],,,0,
619078,,Multi-States,National Highways Authority of India [NHAI],,,0,
619080,,Haryana,National Highways Authority of India [NHAI],1093.35,24.0,0,0.0
619083,,Tamil Nadu,National Highways Authority of India [NHAI],395.43,,1,54.74895315618519
619084,,Tamil Nadu,National Highways Authority of India [NHAI],515.03,30.0,0,0.0
619086,,Tamil Nadu,National Highways Authority of India [NHAI],285.55,30.0,0,0.0
619087,,Gujarat,National Highways Authority of India [NHAI],2070.44,24.0,0,0.0
619089,,Assam,NHAI,1909.98,36.0,0,0.0
619090,,Delhi,National Highways Authority of India [NHAI],2067.67,24.0,0,0.0
619092,,Haryana,National Highways Authority of India [NHAI],994.22,24.0,0,0.0
619093,,"Multi-States (Haryana,",National Highways Authority of India [NHAI],,,0,
619094,,Tamil Nadu,National Highways Authority of India [NHAI],1243.57,24.0,0,0.0
619095,,Maharashtra,National Highways Authority of India [NHAI],546.44,18.0,0,0.0
619096,,Karnataka,National Highways Authority of India [NHAI],1644.92,29.0,0,0.0
619097,,"Multi-States (Kerala,",National Highways Authority of India [NHAI],,,0,
619098,,Kerala,National Highways Authority of India [NHAI],1424.77,24.0,0,0.0
619099,,Punjab,National Highways Authority of India [NHAI],1801.37,24.0,0,0.0
619100,,Madhya Pradesh,National Highways Authority of India [NHAI],866.0,24.0,0,0.0
619101,,Multi-States (Madhya,National Highways Authority of India [NHAI],,,0,
619102,,(-) (-),NHAI,1500.11,24.0,0,0.0
619103,,Chhattisgarh,National Highways Authority of India [NHAI],1172.36,24.0,0,0.0
619104,,"Multi-States (Jharkhand, West",National Highways Authority of India [NHAI],1139.65,24.0,0,0.0
619105,,Punjab,National Highways Authority of India [NHAI],1555.13,24.0,0,0.0
619106,,Karnataka,National Highways Authority of India [NHAI],1141.88,24.0,0,0.0
619107,,Karnataka,National Highways Authority of India [NHAI],1311.41,24.0,0,0.0
619108,,Karnataka,National Highways Authority of India [NHAI],1452.43,24.0,0,0.0
619109,,Odisha,National Highways Authority of India [NHAI],1101.76,24.0,0,0.0
619112,,Andhra Pradesh,National Highways Authority of India [NHAI],1012.57,24.0,0,0.0
619113,,Tamil Nadu,National Highways Authority of India [NHAI],235.8,30.0,0,0.0
619114,,Madhya Pradesh,National Highways Authority of India [NHAI],1081.51,24.0,0,0.0
619115,,Karnataka,National Highways Authority of India [NHAI],796.77,24.0,0,0.0
619117,,Karnataka,National Highways Authority of India [NHAI],1091.4,24.0,0,0.0
619118,,Odisha,National Highways Authority of India [NHAI],2510.04,29.0,0,0.0
619119,,Odisha,National Highways Authority of India [NHAI],999.32,30.0,0,0.0
619120,,Karnataka,National Highways Authority of India [NHAI],2919.8,30.0,0,0.0
619121,,Karnataka,National Highways Authority of India [NHAI],3619.32,36.0,0,0.0
619122,,"Multi-States (Delhi,",National Highways Authority of India [NHAI],,,0,
619123,,Andhra Pradesh,National Highways Authority of India [NHAI],813.66,24.0,0,0.0
619124,,Andhra Pradesh,National Highways Authority of India [NHAI],747.29,24.0,0,0.0
619125,,Andhra Pradesh,National Highways Authority of India [NHAI],1103.9,24.0,0,0.0
619126,,Andhra Pradesh,National Highways Authority of India [NHAI],976.41,24.0,0,0.0
619127,,Bihar,NHAI,2185.75,24.0,0,0.0
619128,,Telangana,National Highways Authority of India [NHAI],615.78,24.0,0,0.0
619129,,Tamil Nadu,National Highways Authority of India [NHAI],1360.54,24.0,0,0.0
619130,,Tamil Nadu,National Highways Authority of India [NHAI],1116.13,24.0,0,0.0
619131,,Tamil Nadu,National Highways Authority of India [NHAI],837.61,24.0,0,0.0
619132,,Haryana,National Highways Authority of India [NHAI],1810.04,24.0,0,0.0
619134,,Multi-States,National Highways Authority of India [NHAI],,,0,
619136,,Bihar,National Highways Authority of India [NHAI],610.78,23.0,0,0.0
619137,,Gujarat,National Highways Authority of India [NHAI],1024.69,30.0,0,0.0
619138,,Karnataka,National Highways Authority of India [NHAI],309.9,24.0,0,0.0
619139,,Tamil Nadu,National Highways Authority of India [NHAI],1299.36,30.0,0,0.0
619140,,Andhra Pradesh,National Highways Authority of India [NHAI],1398.84,24.0,0,0.0
619141,,Andhra Pradesh,National Highways Authority of India [NHAI],864.2,24.0,0,0.0
619142,,Uttarakhand,National Highways Authority of India [NHAI],216.97,18.0,0,0.0
619143,,"Multi-States (Andhra Pradesh,",National Highways Authority of India [NHAI],,,0,
619144,,Karnataka,National Highways Authority of India [NHAI],387.48,30.0,0,0.0
619145,,Gujarat,National Highways Authority of India [NHAI],1126.66,30.0,0,0.0
619146,,Gujarat,National Highways Authority of India [NHAI],750.53,30.0,0,0.0
619147,,Gujarat,National Highways Authority of India [NHAI],603.08,18.0,0,0.0
619148,,Gujarat,National Highways Authority of India [NHAI],1343.16,30.0,0,0.0
619149,,Maharashtra,National Highways Authority of India [NHAI],1774.03,24.0,0,0.0
619150,,Karnataka,National Highways Authority of India [NHAI],2859.93,24.0,0,0.0
619152,,Bihar,National Highways Authority of India [NHAI],1182.94,30.0,0,0.0
619153,,Himachal Pradesh,National Highways Authority of India [NHAI],1002.11,24.0,0,0.0
619154,,"Multi-States (Bihar, Uttar",National Highways Authority of India [NHAI],,,0,
619155,,Uttarakhand,National Highways Authority of India [NHAI],1602.89,24.0,0,0.0
619156,,(-) (-),NHAI,1853.16,24.0,0,0.0
619157,,Odisha,National Highways Authority of India [NHAI],795.18,30.0,0,0.0
619158,,Odisha,National Highways Authority of India [NHAI],789.0,30.0,0,0.0
619160,,Andhra Pradesh,National Highways Authority of India [NHAI],166.52,18.0,0,0.0
619161,,Tamil Nadu,National Highways Authority of India [NHAI],1376.1,24.0,0,0.0
619162,,Uttar Pradesh,National Highways Authority of India [NHAI],578.02,18.0,0,0.0
619163,,Maharashtra,National Highways Authority of India [NHAI],1471.32,24.0,0,0.0
619164,,Karnataka,National Highways Authority of India [NHAI],1214.3,30.0,0,0.0
619165,,Telangana,National Highways Authority of India [NHAI],18.65,107.0,0,0.0
619166,,Bihar,NHAI,768.35,24.0,0,0.0
619167,,Chhattisgarh,National Highways Authority of India [NHAI],865.1,24.0,0,0.0
619168,,Uttar Pradesh,National Highways Authority of India [NHAI],1602.48,24.0,0,0.0
619171,,Chhattisgarh,SECL - CIL,2415.91,78.0,0,0.0
619172,,Chhattisgarh,SECL - CIL,1859.19,51.0,0,0.0
619181,,Odisha,National Highways Authority of India [NHAI],882.45,23.0,0,0.0
619183,,Dadra & Nagar Haveli and,MoRTH,,,0,
619184,,Andaman & Nicobar,NHIDCL,207.45,18.0,1,81.47987466859486
619185,,Andaman & Nicobar,NHIDCL,183.56,17.0,1,81.4774460666812
619186,,Andaman & Nicobar,NHIDCL,262.96,21.0,1,41.420748402798914
619187,,West Bengal,NHIDCL,,,0,
619191,,Uttar Pradesh,MinistryofPetroleumNaturalGas,202.0,24.0,0,0.0
619193,,Telangana,MoRTH,295.47,24.0,0,0.0
619194,,(-) (-),MoRTH,168.05,17.0,0,0.0
619196,,Haryana,IOCL,359.0,22.0,0,0.0
619197,,Gujarat,National Highways Authority of India [NHAI],1185.69,24.0,0,0.0
619198,,Maharashtra,National Highways Authority of India [NHAI],1711.38,24.0,0,0.0
619199,,"Multi-States (Andhra Pradesh,",National Highways Authority of India [NHAI],,,0,
619200,,Punjab,National Highways Authority of India [NHAI],1641.75,23.0,0,0.0
619201,,Haryana,National Highways Authority of India [NHAI],1741.45,24.0,0,0.0
619202,,Delhi,National Highways Authority of India [NHAI],2144.67,24.0,0,0.0
619203,,Maharashtra,National Highways Authority of India [NHAI],1252.92,30.0,0,0.0
619204,,Maharashtra,NHAI,372.03,18.0,0,0.0
619205,,"Multi-States (Karnataka,",National Highways Authority of India [NHAI],,,0,
619206,,Kerala,National Highways Authority of India [NHAI],3041.65,27.0,0,0.0
619207,,Kerala,National Highways Authority of India [NHAI],2641.37,29.0,0,0.0
619208,,Kerala,National Highways Authority of India [NHAI],3635.64,30.0,0,0.0
619209,,Maharashtra,National Highways Authority of India [NHAI],1709.56,24.0,0,0.0
619210,,Maharashtra,National Highways Authority of India [NHAI],1411.71,24.0,0,0.0
619211,,Karnataka,National Highways Authority of India [NHAI],2104.7,30.0,0,0.0
619212,,"Multi-States (Andhra Pradesh,",National Highways Authority of India [NHAI],,,0,
619213,,Odisha,National Highways Authority of India [NHAI],791.17,24.0,0,0.0
619214,,Karnataka,National Highways Authority of India [NHAI],688.0,24.0,0,0.0
619215,,Odisha,National Highways Authority of India [NHAI],991.41,30.0,0,0.0
619216,,"Multi-States (Haryana,",National Highways Authority of India [NHAI],,,0,
619217,,"Multi-States (Uttar Pradesh,",National Highways Authority of India [NHAI],1659.12,30.0,0,-2.207796904383039
619218,,Karnataka,National Highways Authority of India [NHAI],1364.14,24.0,0,0.0
619219,,(-),National Highways Authority of India [NHAI],,,0,
619220,,Karnataka,National Highways Authority of India [NHAI],1444.5,24.0,0,0.0
619221,,Uttarakhand,NHAI,252.97,15.0,0,0.0
619222,,Tamil Nadu,National Highways Authority of India [NHAI],467.99,24.0,0,0.0
619223,,Maharashtra,Ministry of Petroleum & Natural Gas,13626.0,52.0,0,0.0
619224,,Maharashtra,Ministry of Petroleum & Natural Gas,844.0,33.0,0,0.0
619225,,Maharashtra,Ministry of Petroleum & Natural Gas,260.2,24.0,0,0.0
619226,,Andhra Pradesh,Ministry of Petroleum and Natural Gas,258.34,30.0,0,0.0
619227,,(-) (-),Power Grid Corporation of India Limited [POWERGRID],1420.0,24.0,0,0.0
619228,,(-) (-),Power Grid Corporation of India Limited [POWERGRID],1111.0,24.0,0,0.0
619229,,(-) (-),Syama Prasad Mookerjee Port Kolkata,832.25,18.0,0,0.0
619248,,Arunachal Pradesh,NHIDCL,441.41,24.0,0,0.0
619251,,Rajasthan,MoRTH,170.49,18.0,0,0.0
619253,,(-) (-),MoRTH,516.17,24.0,0,0.0
619265,,Telangana,MoRTH,675.45,24.0,0,0.0
619270,,Rajasthan,NHAI,910.91,30.0,0,0.0
619271,,Rajasthan,NHAI,363.89,30.0,0,0.0
619289,,Bihar,NHAI,1659.81,24.0,0,0.0
619291,,Multi-States (Himachal,NHAI,,,0,
619292,,Uttarakhand,NHAI,1092.9,24.0,0,0.0
619293,,Uttarakhand,NHAI,715.97,24.0,0,0.0
619294,,Uttarakhand,NHAI,720.67,30.0,0,0.0
619295,,Uttarakhand,NHAI,742.43,23.0,0,0.0
619297,,Gujarat,NHAI,647.2,24.0,0,0.0
619298,,Maharashtra,NHAI,1039.0,36.0,0,0.0
619299,,Maharashtra,NHAI,357.99,24.0,0,0.0
619300,,Maharashtra,NHAI,300.68,18.0,0,0.0
619301,,Bihar,NHAI,633.91,,0,-15.148838163146184
619305,,Bihar,NHAI,1769.5,24.0,0,0.0
619306,,Bihar,NHAI,1020.84,24.0,0,0.0
619307,,"Multi-States (Bihar,",NHAI,,,0,
619308,,Uttar Pradesh,NHAI,836.24,24.0,0,0.0
619311,,Arunachal Pradesh,THDC India Limited,14105.83,78.0,0,0.0
619312,,(-) (-),MinistryofPetroleumNaturalGas,186.0,24.0,0,0.0
619313,,(-) (-),MinistryofPetroleumNaturalGas,483.14,47.0,0,0.0
619314,,(-) (-),Ministry of Petroleum & Natural Gas,6175.0,21.0,0,0.0
619316,,Assam,Ministry of Petroleum & Natural Gas,495.59,24.0,0,0.0
619317,,(-) (-),NHAI,2906.78,,0,-6.309042996029982
619318,,(-) (-),NHAI,1368.91,24.0,0,0.0
619320,,Bihar,NHAI,2290.72,,0,-0.8818311626498252
619321,,Mizoram,MoRTH,170.96,24.0,0,0.0
619326,,(-) (-),South Central Railway [SCR] - II,9889.24,69.0,0,0.0
619328,,(-) (-),Ministry of Petroleum & Natural Gas,3713.4,16.0,0,0.0
619341,,(-) (-),National Thermal Power Corporation [NTPC],29344.85,70.0,0,0.0
619347,,Chhattisgarh,MoRTH,201.16,24.0,0,0.0
635651,,Odisha,Steel Authority of India Limited (SAIL,155.26,25.0,0,0.0
660056,,PAN India,Department of Telecommunications,765.0,36.0,0,0.0
665021,,PAN India,Department of Telecommunications,1821.0,36.0,0,0.0
701091,,Uttar Pradesh,Adani Airport Holdings Limited,3100.0,90.0,0,0.0
701101,,Bihar,Airport Authority of India [AAI],1216.9,28.0,0,0.0
701105,,Goa,Airport Authority of India [AAI],255.69,45.0,0,0.0
701107,,Andhra Pradesh,Airport Authority of India [AAI],611.8,39.0,0,0.0
701113,,Uttar Pradesh,Airport Authority of India [AAI],2869.65,0.0,0,0.0
701121,,Andhra Pradesh,Airport Authority of India [AAI],347.15,4.0,0,0.0
701122,,Uttar Pradesh,Airport Authority of India [AAI],579.0,24.0,0,0.0
701126,,Gujarat,Airport Authority of India [AAI],1551.0,0.0,0,0.0
701127,,Rajasthan,Airport Authority of India [AAI],480.0,11.0,0,0.0
701128,,Rajasthan,Airport Authority of India [AAI],887.0,7.0,0,0.0
701167,,Jammu and,Central Public Works Department [CPWD],1828.0,72.0,0,0.0
701168,,Tamil Nadu,PMSSY AND Institute of NATIONAL Importance,1264.0,44.0,0,0.0
701170,,Gujarat,PMSSY AND Institute of NATIONAL Importance,1195.0,86.0,0,0.0
701171,,Telangana,Ministry of Health & Family Welfare,1365.95,39.0,0,0.0
701172,,(09/2020),PMSSY AND Institute of NATIONAL Importance,6.0,48.0,0,0.0
701173,,Haryana,Ministry of Health & Family Welfare,1299.0,46.0,0,0.0
701228,,Multi-States,Ministry of Petroleum & Natural Gas,,,0,
701263,,Multi-States,MinistryofPetroleumNaturalGas,43129.0,60.0,0,0.0
701269,,Karnataka,Ministry of Petroleum & Natural Gas,854.0,32.0,0,-16.592505854800944
701289,,Haryana,Ministry of Petroleum & Natural Gas,36225.0,15.0,0,0.0
701324,,Bihar,Ministry of Petroleum & Natural Gas,16724.0,40.0,0,0.0
701329,,Gujarat,Ministry of Petroleum & Natural Gas,17825.0,16.0,0,0.0
701330,,Multi-States,Ministry of Petroleum & Natural Gas,,,0,
701338,,Multi-States,Ministry of Petroleum & Natural Gas,,,0,
701341,,Multi-States,Ministry of Petroleum & Natural Gas,,,0,
701343,,Multi-States,Ministry of Petroleum & Natural Gas,,82.0,0,
701344,,Multi-States,Ministry of Petroleum & Natural Gas,,,0,
701346,,Multi-States,Ministry of Petroleum & Natural Gas,9265.0,47.0,0,0.0
701349,,Multi-States,Ministry of Petroleum & Natural Gas,10228.0,66.0,1,11.527180289401642
701350,,Multi-States,Ministry of Petroleum & Natural Gas,860.0,42.0,0,0.0
701354,,Multi-States,Ministry of Petroleum & Natural Gas,,,0,
701370,,Assam,"Department of Water Resources, River Development & GR",256.16,27.0,0,0.0
701371,,Bihar,Irrigation and CAD-TG,971.96,60.0,0,0.0
701372,,Gujarat,"Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",33412.5,63.0,0,0.0
701376,,Jharkhand,Department of Water Resources-JH,9579.58,64.0,0,0.0
701377,,Karnataka,Water Resources-KA,1606.07,63.0,0,0.0
701383,,Maharashtra,Department of water resources-MH - II,1758.51,75.0,0,0.0
701384,,Maharashtra,Department of water resources-MH - II,649.6,61.0,1,11.50862068965517
701386,,Maharashtra,Department of water resources-MH - II,12770.1,78.0,0,0.0
701388,,Maharashtra,Department of water resources-MH - II,2685.41,66.0,1,0.15975214213099542
701390,,Maharashtra,Department of water resources-MH - II,611.0,60.0,1,31.569558101472992
701391,,Maharashtra,Department of water resources-MH - II,1472.14,61.0,0,0.0
701392,,Maharashtra,Department of water resources-MH - II,2774.9,48.0,0,-61.44653861400411
701395,,Uttar Pradesh,"Department of Water Resources, River Development & GR",219.9,216.0,0,0.0
701396,,Maharashtra,Department of water resources-MH - II,1480.7,78.0,0,0.0
701398,,Maharashtra,Department of water resources-MH - II,781.85,63.0,0,0.0
701399,,Chhattisgarh,"Department of Water Resources, River Development & GR",382.29,192.0,0,0.0
701400,,Manipur,Water Resources Department-MN,1822.24,75.0,0,0.0
701402,,Odisha,"Department of Water Resources, River Development & GR",7023.19,,0,-56.48871808964302
701404,,Odisha,Irrigation and CAD-TG,2301.28,60.0,0,0.0
701405,,Telangana,Irrigation and CAD-TG,14730.0,72.0,0,0.0
701406,,Telangana,Irrigation and CAD-TG,2509.66,75.0,0,0.0
701408,,Uttar Pradesh,Irrigation & Water Resources-UP,4417.21,60.0,0,0.0
701410,,Punjab,Department of Water Resources-PB,2462.16,48.0,0,0.0
701411,,Punjab,Department of Water Resources-PB,2715.7,40.0,0,0.0
701412,,Multi-States,"Department of Water Resources, River Development & GR",1622.27,2.0,0,0.0
701415,,Andhra Pradesh,Water Resources-AP,55548.9,47.0,0,0.0
701530,,Multi-States (Madhya,"Department of Water Resources, River Development, ",21030.0,84.0,0,
701564,,Kerala,Cochin Shipyard,1799.0,55.0,0,0.0
701565,,Multi-States,Inland Waterways Authority of India [IWAI],,,0,
701568,,Gujarat,Deendayal Port Trust [DPT],225.85,24.0,0,0.0
701570,,Gujarat,Deendayal Port Trust [DPT],211.61,24.0,0,0.0
701574,,Odisha,Paradip Port Trust [PPT],3004.63,10.0,0,0.0
701576,,West Bengal,"Haldia Dock Complex, Syama Prasad Mookerjee Port Authority",298.26,4.0,0,0.0
701577,,West Bengal,"Haldia Dock Complex, Syama Prasad Mookerjee Port Authority",253.65,36.0,0,0.0
701586,,Maharashtra,Mumbai Port Trust [MPT],900.0,0.0,0,0.0
701593,,PAN India,Department of Telecommunications [DoT],19592.0,24.0,0,0.0
701597,,Multi-States,Department of Telecommunications [DoT],,,0,
701598,,Meghalaya,Department of Telecommunications [DoT],971.96,36.0,0,0.0
701599,,Multi-States,Department of Telecommunications [DoT],,,0,
701600,,Multi-States,Department of Telecommunications [DoT],,,0,
701602,,Multi-States,Department of Telecommunications [DoT],,,0,
701657,,Karnataka,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],1701.81,43.0,0,0.0
701658,,Andhra Pradesh,National Industrial Corridor Development Corporation,2139.44,48.0,0,0.0
701661,,Uttarakhand,National Industrial Corridor Development Corporation,1265.37,30.0,0,0.0
701662,,Punjab,National Industrial Corridor Development Corporation,1367.72,30.0,0,0.0
701668,,(-) (-),National Industrial Corridor Development Corporation,3805.0,42.0,0,0.0
701719,,Gujarat,Ministry of Housing & Urban Affairs,539.0,73.0,0,0.0
701745,,Maharashtra,Ministry of Housing & Urban Affairs,262.76,40.0,0,0.0
