project_id,project_name,sector,state,implementing_agency,planned_start_date,planned_completion_date,actual_start_date,approved_cost,revised_cost,current_status,report_month,physical_progress,planned_progress,financial_progress,expenditure,monthly_expenditure,contractor_status,milestones_completed,milestones_total,milestones_overdue,planned_duration_months,report_date,expenditure_ratio,snapshot_id
400019,DHULE [BORVIHIR] - NARDANA NEW LINE [50.60 KMS],,(N22000514),Central Railway,2019-01-01,,,,492.76,Newly Added,March_2026,480.92,,237.61,1170.83,,,,,,,2026-03-01,,400019_March_2026
400019,DHULE [BORVIHIR] - NARDANA NEW LINE [50.60 KMS],,(N22000514) (4514),Central Railway,2019-01-01,,,,492.76,Newly Added,April2026,519.29,,237.61,1170.83,,,,,,,2026-04-01,,400019_April2026
400019,DHULE [BORVIHIR] - NARDANA NEW LINE [50.60 KMS],,(N22000514) (4514),Central Railway,2019-01-01,,,,492.76,Newly Added,May2026,542.26,,237.61,1170.83,,,,,,,2026-05-01,,400019_May2026
400019,DHULE [BORVIHIR] - NARDANA NEW LINE [50.60 KMS],,(-) (-),Central Railway,2019-01-01,,,,492.76,Newly Added,June_2026,560.32,,237.61,1170.83,,,,,,,2026-06-01,,400019_June_2026
400022,Taranga Hill-Abu Road via Ambaji,,Multi-States,North Western Railway [NWR],,2022-07-01,,,2798.0,Ongoing,July_2025,1891.9,,100.0,2798.0,,,,,,,2025-07-01,,400022_July_2025
400022,Taranga Hill-Abu Road via Ambaji,,Multi-States,North Western Railway [NWR],,2022-07-01,,,,Ongoing,August_2025,,,,2798.0,,,,,,,2025-08-01,,400022_August_2025
400022,Taranga Hill-Abu Road via Ambaji,,Multi-States,North Western Railway [NWR],,2022-07-01,,,,Newly Added,September_2025,,,,2798.0,,,,,,,2025-09-01,,400022_September_2025
400022,Taranga Hill-Abu Road via Ambaji,,Multi-States,North Western Railway [NWR],,2022-07-01,,,,Newly Added,October_2025,,,,2798.0,,,,,,,2025-10-01,,400022_October_2025
400022,Taranga Hill-Abu Road via Ambaji,,Multi-States,North Western Railway [NWR],,2022-07-01,,,,Newly Added,November_2025,,,,2798.0,,,,,,,2025-11-01,,400022_November_2025
400022,Taranga Hill-Abu Road via Ambaji,,Multi-States,North Western Railway [NWR],,2022-07-01,,,,Newly Added,December_2025,,,,2798.0,,,,,,,2025-12-01,,400022_December_2025
400022,Taranga Hill-Abu Road via Ambaji,,Multi-States,North Western Railway [NWR],,2022-07-01,,,,Newly Added,January_2026,,,,2798.0,,,,,,,2026-01-01,,400022_January_2026
400022,Taranga Hill-Abu Road via Ambaji,,(N22000592),North Western Railway [NWR],,,,,,Newly Added,February_2026,2798.0,,,,,,,,,,2026-02-01,,400022_February_2026
400022,Taranga Hill-Abu Road via Ambaji,,(N22000592),North Western Railway [NWR],,,,,,Newly Added,March_2026,2798.0,,,,,,,,,,2026-03-01,,400022_March_2026
400022,Taranga Hill-Abu Road via Ambaji,,(N22000592) (4458),North Western Railway [NWR],,,,,,Newly Added,April2026,2798.0,,,,,,,,,,2026-04-01,,400022_April2026
400022,Taranga Hill-Abu Road via Ambaji,,(N22000592) (4458),North Western Railway [NWR],,,,,,Newly Added,May2026,2798.0,,,,,,,,,,2026-05-01,,400022_May2026
400022,Taranga Hill-Abu Road via Ambaji,,(-) (-),North Western Railway [NWR],,,,,,Newly Added,June_2026,2798.0,,,,,,,,,,2026-06-01,,400022_June_2026
400022,Taranga Hill-Abu Road via Ambaji 116.65 km,,(-) (-),CAOC/NWR NWR mor,,,,,,Newly Added,July_2026,2798.0,,,,,,,,,,2026-07-01,,400022_July_2026
400023,Construction of New BG line between Hassan to Belur [27 Km],,Karnataka,South Western Railway [SWR] - II,2028-04-01,2027-04-01,,749.0,0.0,Ongoing,July_2025,531.0,,0.0,0.0,,,,,,-12.0,2025-07-01,0.0,400023_July_2025
400023,Construction of New BG line between Hassan to Belur [27 Km],,Karnataka,South Western Railway [SWR] - II,2025-12-01,2028-04-01,,749.0,749.0,Ongoing,August_2025,0.0,,0.0,0.0,,,,,,28.0,2025-08-01,0.0,400023_August_2025
400023,Construction of New BG line between Hassan to Belur [27 Km],,Karnataka,South Western Railway [SWR] - II,2025-12-01,2028-04-01,,749.0,749.0,Newly Added,October_2025,0.0,,0.0,0.0,,,,,,28.0,2025-10-01,0.0,400023_October_2025
400023,Construction of New BG line between Hassan to Belur [27 Km],,Karnataka,South Western Railway [SWR] - II,2025-12-01,2028-04-01,,749.0,749.0,Newly Added,November_2025,0.0,,0.0,0.0,,,,,,28.0,2025-11-01,0.0,400023_November_2025
400023,Construction of New BG line between Hassan to Belur [27 Km],,Karnataka,South Western Railway [SWR] - II,2025-12-01,2028-04-01,,749.0,749.0,Newly Added,December_2025,0.0,,0.0,0.0,,,,,,28.0,2025-12-01,0.0,400023_December_2025
400023,Construction of New BG line between Hassan to Belur [27 Km],,Karnataka,South Western Railway [SWR] - II,2025-12-01,2028-04-01,,749.0,749.0,Newly Added,January_2026,0.0,,0.13,0.94,,,,,,28.0,2026-01-01,0.001255006675567423,400023_January_2026
400023,Construction of New BG line between Hassan to Belur [27 Km],,(N22000558),South Western Railway [SWR] - II,2019-03-01,,,,749.0,Newly Added,February_2026,0.94,,100.0,749.0,,,,,,,2026-02-01,,400023_February_2026
400023,Construction of New BG line between Hassan to Belur [27 Km],,(N22000558),South Western Railway [SWR] - II,2019-03-01,,,,749.0,Newly Added,March_2026,0.94,,100.0,749.0,,,,,,,2026-03-01,,400023_March_2026
400023,Construction of New BG line between Hassan to Belur [27 Km],,(N22000558) (4449),South Western Railway [SWR] - II,2019-03-01,,,,749.0,Newly Added,April2026,0.94,,100.0,749.0,,,,,,,2026-04-01,,400023_April2026
400023,Construction of New BG line between Hassan to Belur [27 Km],,(N22000558) (4449),South Western Railway [SWR] - II,2019-03-01,,,,749.0,Newly Added,May2026,0.94,,100.0,749.0,,,,,,,2026-05-01,,400023_May2026
400023,Construction of New BG line between Hassan to Belur [27 Km],,(-) (-),South Western Railway [SWR] - II,2019-03-01,,,,749.0,Newly Added,June_2026,3.43,,100.0,749.0,,,,,,,2026-06-01,,400023_June_2026
400023,Construction of New BG line between Hassan to Belur [27 Km],,(-) (-),South Western Railway [SWR] - II,2019-03-01,,,,749.0,Newly Added,July_2026,3.43,,100.0,749.0,,,,,,,2026-07-01,,400023_July_2026
400033,BHATADI EXPANSION OC,,Maharashtra,Western Coalfields Limited [WCL],2028-03-01,,,580.61,20.52,Ongoing,July_2025,85.0,,126.71,26.0,,,,,,,2025-07-01,0.044780489485196605,400033_July_2025
400033,BHATADI EXPANSION OC,,Maharashtra,Western Coalfields Limited [WCL],2022-05-01,2028-03-01,,580.61,580.61,Ongoing,August_2025,26.0,,12.01,69.73,,,,,,70.0,2025-08-01,0.12009782814625997,400033_August_2025
400033,BHATADI EXPANSION OC,,Maharashtra,Western Coalfields Limited [WCL],2022-05-01,2028-03-01,,580.61,580.61,Newly Added,September_2025,28.0,,12.02,69.77,,,,,,70.0,2025-09-01,0.12016672120700642,400033_September_2025
400033,BHATADI EXPANSION OC,,Maharashtra,Western Coalfields Limited [WCL],2022-05-01,2028-03-01,,580.61,580.61,Newly Added,October_2025,28.0,,12.71,73.77,,,,,,70.0,2025-10-01,0.12705602728165205,400033_October_2025
400033,BHATADI EXPANSION OC,,Maharashtra,Western Coalfields Limited [WCL],2022-05-01,2028-03-01,,580.61,580.61,Newly Added,November_2025,31.0,,13.94,80.95,,,,,,70.0,2025-11-01,0.13942233168564097,400033_November_2025
400033,BHATADI EXPANSION OC,,Maharashtra,Western Coalfields Limited [WCL],2022-05-01,2028-03-01,,580.61,580.61,Newly Added,December_2025,31.0,,14.59,84.73,,,,,,70.0,2025-12-01,0.1459327259261811,400033_December_2025
400033,BHATADI EXPANSION OC,,Maharashtra,Western Coalfields Limited [WCL],2022-05-01,2028-03-01,,580.61,580.61,Newly Added,January_2026,33.0,,14.94,86.77,,,,,,70.0,2026-01-01,0.14944627202425034,400033_January_2026
400033,BHATADI EXPANSION OC,,(N06000254),Western Coalfields Limited [WCL],2020-02-01,,,,580.61,Newly Added,February_2026,105.46,,100.0,580.61,,,,,,,2026-02-01,,400033_February_2026
400033,BHATADI EXPANSION OC,,(N06000254),Western Coalfields Limited [WCL],2020-02-01,,,,580.61,Newly Added,March_2026,111.65,,100.0,580.61,,,,,,,2026-03-01,,400033_March_2026
400033,BHATADI EXPANSION OC,,(N06000254) (4376),Western Coalfields Limited [WCL],2020-02-01,,,,580.61,Newly Added,April2026,112.17,,100.0,580.61,,,,,,,2026-04-01,,400033_April2026
400033,BHATADI EXPANSION OC,,(N06000254) (4376),Western Coalfields Limited [WCL],2020-02-01,,,,580.61,Newly Added,May2026,112.17,,100.0,580.61,,,,,,,2026-05-01,,400033_May2026
400033,BHATADI EXPANSION OC,,(-) (-),WCL - CIL,2020-02-01,,,,580.61,Newly Added,June_2026,112.17,,100.0,580.61,,,,,,,2026-06-01,,400033_June_2026
400033,BHATADI EXPANSION OC,,(-) (-),WCL - CIL,2020-02-01,,,,580.61,Newly Added,July_2026,112.17,,100.0,580.61,,,,,,,2026-07-01,,400033_July_2026
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2025-09-01,2025-09-01,,656.0,465.73,Ongoing,July_2025,338.0,,18.04,84.0,,,,,,0.0,2025-07-01,0.12804878048780488,400035_July_2025
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,2025-09-01,,656.0,656.0,Ongoing,August_2025,86.0,,72.88,478.11,,,,,,39.0,2025-08-01,0.7288262195121952,400035_August_2025
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,2025-09-01,,656.0,656.0,Newly Added,September_2025,88.0,,73.77,483.9,,,,,,39.0,2025-09-01,0.7376524390243903,400035_September_2025
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,2025-09-01,,656.0,656.0,Newly Added,October_2025,89.0,,77.73,509.92,,,,,,39.0,2025-10-01,0.7773170731707317,400035_October_2025
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,2025-09-01,,656.0,656.0,Newly Added,November_2025,90.0,,79.12,519.02,,,,,,39.0,2025-11-01,0.7911890243902439,400035_November_2025
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,2025-09-01,,656.0,656.0,Newly Added,December_2025,92.0,,80.31,526.86,,,,,,39.0,2025-12-01,0.8031402439024391,400035_December_2025
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,2025-09-01,,656.0,656.0,Newly Added,January_2026,94.0,,76.3,500.52,,,,,,39.0,2026-01-01,0.7629878048780487,400035_January_2026
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,2025-09-01,,656.0,656.0,Newly Added,February_2026,96.0,,77.6,509.07,,,,,,39.0,2026-02-01,0.7760213414634146,400035_February_2026
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,2025-09-01,,656.0,656.0,Newly Added,March_2026,96.6,,81.89,537.17,,,,,,39.0,2026-03-01,0.8188567073170732,400035_March_2026
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,2025-09-01,,656.0,656.0,Newly Added,April2026,97.0,,81.89,537.17,,,,,,39.0,2026-04-01,0.8188567073170732,400035_April2026
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,2025-09-01,,656.0,656.0,Newly Added,May2026,97.7,,82.59,541.81,,,,,,39.0,2026-05-01,0.8259298780487804,400035_May2026
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",,Tripura,Indian Oil Corporation Limited [IOCL],2022-06-01,,,656.0,656.0,Completed,June_2026,100.0,,83.32,546.57,,,,,,,2026-06-01,0.8331859756097562,400035_June_2026
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,Tamil Nadu,Ministry of Petroleum & Natural Gas,2026-05-01,2026-05-01,,829.0,297.77,Ongoing,July_2025,336.0,,20.82,62.0,,,,,,0.0,2025-07-01,0.07478890229191798,400043_July_2025
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,Tamil Nadu,Ministry of Petroleum & Natural Gas,2022-01-01,2026-05-01,,829.0,829.0,Ongoing,August_2025,63.0,,36.39,301.71,,,,,,52.0,2025-08-01,0.36394451145958984,400043_August_2025
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,Tamil Nadu,Ministry of Petroleum & Natural Gas,2022-01-01,2026-05-01,,829.0,829.0,Newly Added,September_2025,66.0,,38.68,320.63,,,,,,52.0,2025-09-01,0.386767189384801,400043_September_2025
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,Tamil Nadu,Ministry of Petroleum & Natural Gas,2022-01-01,2026-05-01,,829.0,829.0,Newly Added,October_2025,67.0,,39.55,327.86,,,,,,52.0,2025-10-01,0.3954885404101327,400043_October_2025
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,Tamil Nadu,Ministry of Petroleum & Natural Gas,2022-01-01,2026-05-01,,829.0,829.0,Newly Added,November_2025,67.0,,40.79,338.15,,,,,,52.0,2025-11-01,0.4079010856453558,400043_November_2025
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,Tamil Nadu,Ministry of Petroleum & Natural Gas,2022-01-01,2026-05-01,,829.0,829.0,Newly Added,December_2025,69.0,,41.01,339.98,,,,,,52.0,2025-12-01,0.4101085645355851,400043_December_2025
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,Tamil Nadu,Ministry of Petroleum & Natural Gas,2022-01-01,2026-05-01,,829.0,829.0,Newly Added,January_2026,71.0,,40.02,331.77,,,,,,52.0,2026-01-01,0.4002050663449939,400043_January_2026
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,(N16000455),Ministry of Petroleum & Natural Gas,2022-01-01,,,,829.0,Newly Added,February_2026,335.37,,100.0,829.0,,,,,,,2026-02-01,,400043_February_2026
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,(N16000455),Ministry of Petroleum & Natural Gas,2022-01-01,,,,829.0,Newly Added,March_2026,350.21,,100.0,829.0,,,,,,,2026-03-01,,400043_March_2026
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,(N16000455) (4272),Ministry of Petroleum & Natural Gas,2022-01-01,,,,829.0,Newly Added,April2026,350.21,,100.0,829.0,,,,,,,2026-04-01,,400043_April2026
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,(N16000455) (4272),Ministry of Petroleum & Natural Gas,2022-01-01,,,,829.0,Newly Added,May2026,378.18,,100.0,829.0,,,,,,,2026-05-01,,400043_May2026
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,(-) (-),Ministry of Petroleum & Natural Gas,2022-01-01,,,,829.0,Newly Added,June_2026,382.96,,100.0,829.0,,,,,,,2026-06-01,,400043_June_2026
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],,(-) (-),MinistryofPetroleumNaturalGas,2022-01-01,,,,829.0,Newly Added,July_2026,382.47,,100.0,829.0,,,,,,,2026-07-01,,400043_July_2026
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,Odisha,East Coast Railway [ECoR] - II,2025-03-01,2025-01-01,,168.32,69.85,Ongoing,July_2025,637.0,,117.39,82.0,,,,,,-2.0,2025-07-01,0.48716730038022815,400045_July_2025
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,Odisha,East Coast Railway [ECoR] - II,2022-07-01,2025-03-01,,168.32,168.32,Ongoing,August_2025,82.0,,41.5,69.85,,,,,,32.0,2025-08-01,0.4149833650190114,400045_August_2025
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,Odisha,East Coast Railway [ECoR] - II,2022-07-01,2025-03-01,,168.32,168.32,Newly Added,September_2025,82.0,,41.5,69.85,,,,,,32.0,2025-09-01,0.4149833650190114,400045_September_2025
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,Odisha,East Coast Railway [ECoR] - II,2022-07-01,2025-03-01,,168.32,168.32,Newly Added,October_2025,82.0,,41.5,69.85,,,,,,32.0,2025-10-01,0.4149833650190114,400045_October_2025
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,Odisha,East Coast Railway [ECoR] - II,2022-07-01,2025-03-01,,168.32,168.32,Newly Added,November_2025,82.0,,41.5,69.85,,,,,,32.0,2025-11-01,0.4149833650190114,400045_November_2025
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,Odisha,East Coast Railway [ECoR] - II,2022-07-01,2025-03-01,,168.32,168.32,Newly Added,December_2025,82.0,,41.5,69.85,,,,,,32.0,2025-12-01,0.4149833650190114,400045_December_2025
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,Odisha,East Coast Railway [ECoR] - II,2022-07-01,2025-03-01,,168.32,168.32,Newly Added,January_2026,82.0,,41.5,69.85,,,,,,32.0,2026-01-01,0.4149833650190114,400045_January_2026
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,(-),East Coast Railway [ECoR] - II,2022-08-01,,,,168.32,Newly Added,February_2026,69.85,,100.0,168.32,,,,,,,2026-02-01,,400045_February_2026
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,(-),East Coast Railway [ECoR] - II,2022-08-01,,,,168.32,Newly Added,March_2026,69.85,,100.0,168.32,,,,,,,2026-03-01,,400045_March_2026
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,(-) (4299),East Coast Railway [ECoR] - II,2022-08-01,,,,168.32,Newly Added,April2026,69.85,,100.0,168.32,,,,,,,2026-04-01,,400045_April2026
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,(-) (4299),East Coast Railway [ECoR] - II,2022-08-01,,,,168.32,Newly Added,May2026,69.85,,100.0,168.32,,,,,,,2026-05-01,,400045_May2026
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,(-) (-),East Coast Railway [ECoR] - II,2022-08-01,,,,168.32,Newly Added,June_2026,69.85,,100.0,168.32,,,,,,,2026-06-01,,400045_June_2026
400045,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,,(-) (-),East Coast Railway [ECoR] - II,2022-08-01,,,,168.32,Newly Added,July_2026,69.85,,100.0,168.32,,,,,,,2026-07-01,,400045_July_2026
400047,Doubling of Lingaraj SILO connectivity of NTPC line and augmentation of NTPC exchange yard and NTPC Block Cabin.,,Odisha,East Coast Railway [ECoR] - II,2022-06-01,2024-12-01,,210.0,210.0,Newly Added,December_2025,40.0,,6.27,13.17,,,,,,30.0,2025-12-01,0.06271428571428571,400047_December_2025
400047,Doubling of Lingaraj SILO connectivity of NTPC line and augmentation of NTPC exchange yard and NTPC Block Cabin.,,Odisha,East Coast Railway [ECoR] - II,2022-06-01,2024-12-01,,210.0,210.0,Newly Added,January_2026,50.0,,17.7,37.17,,,,,,30.0,2026-01-01,0.17700000000000002,400047_January_2026
400047,Doubling of Lingaraj SILO connectivity of NTPC line and augmentation of NTPC exchange yard and NTPC Block Cabin.,,(-),East Coast Railway [ECoR] - II,2022-08-01,,,,210.0,Newly Added,February_2026,37.26,,100.0,210.0,,,,,,,2026-02-01,,400047_February_2026
400047,Doubling of Lingaraj SILO connectivity of NTPC line and augmentation of NTPC exchange yard and NTPC Block Cabin.,,(-),East Coast Railway [ECoR] - II,2022-08-01,,,,210.0,Newly Added,March_2026,38.26,,100.0,210.0,,,,,,,2026-03-01,,400047_March_2026
400047,Doubling of Lingaraj SILO connectivity of NTPC line and augmentation of NTPC exchange yard and NTPC Block Cabin.,,(-) (4292),East Coast Railway [ECoR] - II,2022-08-01,,,,210.0,Newly Added,April2026,39.31,,100.0,210.0,,,,,,,2026-04-01,,400047_April2026
